PAK2_Mus musculus	Mknk1	15234964
DYRK1A_Homo sapiens	AMPH	16733250
CK2_group_Homo sapiens	CDC34	11546811
CK2_alpha_Homo sapiens	CDC34	12037680
AAK1_Homo sapiens	NUMB	18657069
GSK-3_beta_Homo sapiens	PSEN1	11104755
PKC_alpha_Homo sapiens	PSEN1	14576165
PKA_group_Homo sapiens	PSEN1	14576165
CDK_group_Homo sapiens	PSEN1	12056836
CDK5_Homo sapiens	PSEN1	12056836
PKC_alpha_Homo sapiens	RGS7	12077120
RSK_group_Homo sapiens	TSC2	15342917
MAPK1_Homo sapiens	TSC2	15851026
PKB_group_Homo sapiens	TSC2	15342917
MAPKAPK2_Homo sapiens	TSC2	12582162
Abl_Mus musculus	Cav1	12531427
SRC_Mus musculus	Cav1	8632005
MAP2K1_Homo sapiens	GSK3B	15020233
PKA_group_Homo sapiens	GSK3B	11035810
RSK_group_Homo sapiens	GSK3B	16039586
MAPK3_Homo sapiens	GSK3B	16039586
MAPK1_Homo sapiens	GSK3B	16039586
SGK_group_Homo sapiens	GSK3B	12054501
ATM_Homo sapiens	MRE11	10608806
PKA_group_Homo sapiens	VASP	8182057
PKG/cGK_group_Homo sapiens	VASP	14679200
PLK1_Homo sapiens	BRCA2	12815053
SRC_Homo sapiens	STAT5B	12621061
EGFR_Homo sapiens	STAT5B	11751923
HCK_Homo sapiens	STAT5B	12411494
MAPK3_Homo sapiens	RPS6KA3	10980595
FGFR1_Homo sapiens	RPS6KA3	12601080
FGFR_group_Homo sapiens	RPS6KA3	17785202
AMPK_group_Homo sapiens	KPNA2	15342649
JAK_group_Homo sapiens	STAT2	7532278
EGFR_Homo sapiens	VAV2	12454019
Lck_Homo sapiens	VAV2	12454019
LOK_Homo sapiens	PLK1	12207013
CK2_group_Homo sapiens	SUB1	7809103
ATM_Homo sapiens	BLM	11375976
CDK_group_Mus musculus	Stmn1	8376365
PKA_group_Mus musculus	Stmn1	8376365
PKB_group_Homo sapiens	ATXN1	12757707
ATM_Homo sapiens	TERF1	11375976
PKC_zeta_Homo sapiens	GEM	14701738
CK2_group_Homo sapiens	RRAD	9677319
PKC_zeta_Homo sapiens	CASP9	16287866
CDK1_Homo sapiens	CASP9	17466630
MAPK3_Homo sapiens	CASP9	12792650
MAPK1_Homo sapiens	CASP9	12792650
Abl_Homo sapiens	CASP9	15657060
PKB_group_Homo sapiens	CASP9	9812896
FGFR1_Homo sapiens	BCAR1	12601080
SRC_Homo sapiens	BCAR1	11604500
Tropomyosin kinase_Mus musculus	Tpm1	278975
PKC_alpha_Homo sapiens	SH3BP2	12501243
DNA-PK_Homo sapiens	PRKDC	15677476
INSR_Mus musculus	Irs2	9195949
SRC_Mus musculus	Dab1	15062102
Fyn_Mus musculus	Pld2	15282299
Fgr_Mus musculus	Pld2	15282299
JNK_group_Mus musculus	Shc1	11602589
SRC_Mus musculus	Shc1	14963047
PKB_group_Homo sapiens	MDM2	11504915
DAPK3_Homo sapiens	MDM2	15001356
Abl_Homo sapiens	MDM2	16702947
ATM_Homo sapiens	MDM2	11331603
ATR_Homo sapiens	MDM2	14654783
CDK7_Homo sapiens	E2F1	10428966
CHK2_Homo sapiens	E2F1	12717439
CDK1_Homo sapiens	E2F1	8087847
ATM_Homo sapiens	E2F1	11459832
ATR_Homo sapiens	E2F1	11459832
MAP2K_group_Homo sapiens	MAP2K1	7873542
MAPK1_Homo sapiens	MAP2K1	10567369
PAK1_Homo sapiens	MAP2K1	14993270
CDK_group_Homo sapiens	MAP2K1	11684694
CDK1_Homo sapiens	MAP2K1	11684694
MAP3K_group_Homo sapiens	MAP2K1	15466476
RAF1_Homo sapiens	MAP2K1	8131746
MAP3K8_Homo sapiens	MAP2K1	15466476
PDK-1_Homo sapiens	MAP2K1	15175348
Fyn_Homo sapiens	CAV1	12921535
SRC_Homo sapiens	CAV1	12921535
CK2_group_Homo sapiens	CAV1	8058322
CK2_group_Homo sapiens	RELA	10938077
CK2_alpha_Homo sapiens	RELA	10938077
RSK-5_Homo sapiens	RELA	12628924
MAPK1_Homo sapiens	RELA	15073167
PKC_zeta_Homo sapiens	RELA	15210811
IKK_group_Homo sapiens	RELA	10521409
IKK_beta_Homo sapiens	RELA	15489227
IKK_alpha_Homo sapiens	RELA	15489227
IKK_epsilon_Homo sapiens	RELA	15489227
TBK1_Homo sapiens	RELA	15489227
GSK-3_beta_Homo sapiens	RELA	15465828
PDKC_Homo sapiens	YWHAH	9705322
CDK_group_Homo sapiens	DNM1	12855954
DYRK1A_Homo sapiens	DNM1	15287745
PKA_group_Homo sapiens	PTPN12	7520867
PKC_group_Homo sapiens	PTPN12	7520867
PKC_alpha_Homo sapiens	PTPN12	7520867
FAK_Homo sapiens	PTK2	7529876
ROCK1_Homo sapiens	PTK2	16760434
SRC_Homo sapiens	PTK2	11927607
PKC_group_Homo sapiens	GRIN1	8316301
PDGFR_beta_Homo sapiens	PTPN11	8041791
Lyn_Homo sapiens	BTK	8630736
BTK_Homo sapiens	BTK	8630736
Abl_Homo sapiens	BTK	12445832
RSK-2_Homo sapiens	MEF2C	17630987
CK2_group_Homo sapiens	MEF2C	8663403
MAPK_group_Homo sapiens	MEF2C	9069290
MAPK7_Homo sapiens	MEF2C	9384584
MAPK14_Homo sapiens	MEF2C	9069290
Abl_Homo sapiens	RAD51	10212258
MAPK14_Homo sapiens	KHDRBS1	12478298
CDK1_Homo sapiens	KHDRBS1	9315091
MAPK8_Homo sapiens	BCL2L1	12633850
MAPK_group_Homo sapiens	PPARA	10187842
MAPK1_Homo sapiens	SOS1	8816480
CDK_group_Homo sapiens	RBL2	11157749
CDK2_Homo sapiens	RBL2	11157749
CDK4_Homo sapiens	RBL2	11157749
CDK6_Homo sapiens	RBL2	11157749
CaM-KIV_Homo sapiens	EP300	12590608
AMPK_group_Homo sapiens	EP300	12590608
CaM-KI_group_Homo sapiens	EP300	12590608
PKC_alpha_Homo sapiens	EP300	12590608
PKC_delta_Homo sapiens	EP300	12590608
PKB_group_Homo sapiens	EP300	11116148
MAPK3_Homo sapiens	SREBF2	14988395
MAPK1_Homo sapiens	SREBF2	14988395
ATM_Homo sapiens	TP53BP1	12697768
PKA_group_Homo sapiens	GRIK2	8382377
Lck_Homo sapiens	LCP2	8702662
ZAP70_Homo sapiens	LCP2	8702662
SYK_Homo sapiens	LCP2	15388330
TXK_Homo sapiens	LCP2	8892604
MAP4K1_Homo sapiens	LCP2	17353368
PDK-1_Homo sapiens	PAK1	10995762
CDK_group_Homo sapiens	PAK1	11604394
MAPK1_Homo sapiens	PAK1	15542607
HIPK3_Homo sapiens	FADD	10640736
Fyn_Homo sapiens	GRB10	10871840
SRC_Homo sapiens	GRB10	10871840
MAPK3_Homo sapiens	GRB10	15952796
MAPK1_Homo sapiens	GRB10	15952796
MAPK_group_Homo sapiens	SNTA1	10212242
MAPK12_Homo sapiens	SNTA1	10212242
SRC_group_Homo sapiens	ADAM15	11741929
SRC_Homo sapiens	ADAM15	11741929
HCK_Homo sapiens	ADAM15	11741929
PKA_group_Homo sapiens	PIN1	11723108
PLK1_Homo sapiens	PIN1	16118204
ATM_Homo sapiens	EIF4EBP1	10713094
mTOR_Homo sapiens	EIF4EBP1	12912989
CK2_group_Homo sapiens	HDAC1	11602581
CK2_alpha_Homo sapiens	HDAC1	11602581
PKD1_Homo sapiens	RIN1	11784866
Lck_Homo sapiens	SPTAN1	11971983
SRC_Homo sapiens	SPTAN1	11971983
HCK_Homo sapiens	RAPGEF1	15320955
SRC_Homo sapiens	RAPGEF1	15320955
SRC_Homo sapiens	DAG1	12795607
ATM_Homo sapiens	WRN	10608806
SYK_Homo sapiens	PTK2B	8816475
PYK2_Homo sapiens	PTK2B	15105428
ATM_Homo sapiens	SMC1A	11877377
MAPK14_Homo sapiens	CASP8	14970175
PKC_group_Homo sapiens	PEA15	9721757
CaM-KII_group_Homo sapiens	PEA15	9721757
PKB_group_Homo sapiens	PEA15	12808093
RSK_group_Homo sapiens	RPS6KA1	7642538
PDK-1_Homo sapiens	RPS6KA1	10480933
MAPK_group_Homo sapiens	RPS6KA1	9430688
MAPK14_Homo sapiens	TAB1	14592977
MAPK3_Homo sapiens	SMAD2	12193595
BMPR1B_Homo sapiens	SMAD2	9136927
TGFbR1_Homo sapiens	SMAD2	8980228
LKB1_Homo sapiens	STK11	11430832
ATM_Homo sapiens	STK11	12234250
RSK_group_Homo sapiens	STK11	11297520
PDK-1_Homo sapiens	PKN1	10792047
MAP2K_group_Homo sapiens	MAPK14	7750576
MAP2K6_Homo sapiens	MAPK14	15972258
ZAP70_Homo sapiens	MAPK14	15735648
CK2_group_Homo sapiens	CDC37	15082798
CK2_alpha_Homo sapiens	CDC37	15082798
PKA_group_Homo sapiens	AANAT	11336675
CK2_alpha_Mus musculus	Bad	15234118
RSK_group_Mus musculus	Bad	10880354
MAPK8_Mus musculus	Bad	14967141
PKB_group_Mus musculus	Bad	10949026
SRC_Mus musculus	Adam12	11127814
PKC_group_Mus musculus	Pea15	8449955
SRC_Homo sapiens	WASF1	16317717
CK2_group_Homo sapiens	HDAC2	12082111
CK2_alpha_Homo sapiens	HDAC2	12082111
CaM-KIV_Homo sapiens	CREBBP	11970865
PKC_group_Homo sapiens	CREBBP	11463380
ATM_Homo sapiens	RAD50	17570479
PKB_group_Homo sapiens	BAD	11020382
RSK_group_Homo sapiens	BAD	10558990
PAK1_Homo sapiens	BAD	10611223
PKA_group_Homo sapiens	BAD	15226424
RSK-2_Homo sapiens	BAD	10558990
RSK-1_Homo sapiens	BAD	10837486
CDK1_Homo sapiens	KAT5	12468530
MAPK_group_Homo sapiens	STMN2	11718727
PDK-1_Homo sapiens	MAP3K5	15755722
PKB_group_Homo sapiens	MAP3K5	14500571
PKB_beta_Homo sapiens	MAP3K5	11154276
MAP3K5_Homo sapiens	MAP3K5	10411906
INSR_Homo sapiens	DOK1	11551902
ATM_Homo sapiens	RBBP8	10910365
SGK_group_Homo sapiens	MAP3K3	12761204
MAPK3_Homo sapiens	MKNK1	9155018
ATM_Homo sapiens	FANCD2	12086603
CK2_group_Homo sapiens	FAF1	12832043
CK2_alpha_Homo sapiens	FAF1	12832043
ZAP70_Homo sapiens	GAB2	11572860
MAPK3_Homo sapiens	GAB2	15356145
PKB_group_Homo sapiens	GAB2	11782427
IKK_group_Homo sapiens	IRS2	12351658
IKK_alpha_Homo sapiens	NCOR2	15494311
ATM_Homo sapiens	IKBKG	16497931
IKK_beta_Homo sapiens	IKBKG	12657630
Fes_Homo sapiens	BCR	8955135
Abl_Homo sapiens	BCR	9467953
HCK_Homo sapiens	BCR	16912036
CK2_alpha_Homo sapiens	BCR	11084041
PKC_alpha_Homo sapiens	GRK2	11042191
MAPK_group_Homo sapiens	GRK2	10727525
PKA_group_Homo sapiens	GRK2	11278469
CK2_group_Homo sapiens	L1CAM	8592152
CK2_group_Homo sapiens	CD5	9834084
CK2_alpha_Homo sapiens	CD5	9834084
Lck_Homo sapiens	CD5	11298344
PKC_alpha_Homo sapiens	CD5	11123317
CDK1_Homo sapiens	CHEK1	16629900
PKB_group_Homo sapiens	CHEK1	12062056
ATM_Homo sapiens	CHEK1	15533933
ATR_Homo sapiens	CHEK1	15533933
CK1_group_Homo sapiens	CSNK1E	10542239
CK1_epsilon_Homo sapiens	CSNK1E	10542239
CK2_alpha_Homo sapiens	F5	9525959
CK2_group_Homo sapiens	F5	9525959
PKA_alpha_Homo sapiens	PPP1R1B	11717349
CDK_group_Homo sapiens	PPP1R1B	10604473
PKB_group_Homo sapiens	AHNAK	11535620
CK2_group_Homo sapiens	KLF1	9722526
EphA3_Homo sapiens	EPHA3	11870224
EphA4_Homo sapiens	EPHA4	8622893
EphA8_Homo sapiens	EPHA8	10498895
JAK2_Homo sapiens	EPOR	10579919
Lyn_Homo sapiens	EPOR	10579919
FGFR3_Homo sapiens	FGFR3	11294897
PKB_group_Homo sapiens	FOXO1	10358014
SGK_group_Homo sapiens	FOXO1	11410590
CK1_alpha_Homo sapiens	FOXO1	11980723
DYRK1A_Homo sapiens	FOXO1	11311120
PKB_group_Homo sapiens	FOXO4	11313479
MAPK8_Homo sapiens	FOXO4	15538382
MAPK9_Homo sapiens	FOXO4	15538382
JAK2_Homo sapiens	GHR	9121492
PHK_group_Homo sapiens	PYGB	9362479
ATM_Homo sapiens	H2AFX	11571274
Lck_Homo sapiens	IL2RB	2047859
JAK1_Homo sapiens	IFNGR1	8156998
PDK-1_Homo sapiens	ITGB3	10896934
SRC_Homo sapiens	ITGB3	8631894
SYK_Homo sapiens	ITGB3	8631894
CDK_group_Homo sapiens	KIF11	8548803
CDK1_Homo sapiens	KIF11	8548803
Kit_Homo sapiens	KIT	10377264
PKC_alpha_Homo sapiens	KIT	7539802
SRC_group_Homo sapiens	KIT	12878163
SRC_Homo sapiens	KIT	12878163
ZAP70_Mus musculus	Lat	11457888
PKB_group_Mus musculus	Map3k11	12458207
MAPK3_Homo sapiens	MAZ	11809795
CK2_group_Homo sapiens	MAZ	10448092
PLK1_Homo sapiens	NUDC	12852857
PLK1_Homo sapiens	PKMYT1	12738781
MAPK9_Homo sapiens	NFATC3	9374467
CK1_group_Homo sapiens	NFATC3	9630228
PKB_group_Homo sapiens	NR4A1	11274386
CDK_group_Homo sapiens	GRIN2A	11675505
CDK_group_Homo sapiens	NES	12832492
ATM_Homo sapiens	NBN	10839545
PKA_group_Homo sapiens	CDK16	12154078
CDK_group_Homo sapiens	CDK16	12084709
PKA_group_Homo sapiens	PRKAR2B	7479855
PKB_group_Homo sapiens	PRKAR2B	7479855
CK2_group_Homo sapiens	PSMA3	8619999
RET_Homo sapiens	RET	14711813
RON_Homo sapiens	MST1R	10871856
PKB_group_Homo sapiens	MST1R	14505491
ATM_Homo sapiens	RAD17	10608806
CK2_group_Homo sapiens	VTN	9733784
CK2_alpha_Homo sapiens	VTN	9733784
PKA_group_Homo sapiens	VTN	1696913
JAK_group_Homo sapiens	STAT4	10961885
SRC_group_Homo sapiens	SNCA	12096713
Fyn_Homo sapiens	SNCA	11162638
SYK_Homo sapiens	SNCA	11744621
GRK-2_Homo sapiens	SNCA	10852916
GRK-5_Homo sapiens	SNCA	10852916
CK1_alpha_Homo sapiens	SNCA	10617630
CK2_alpha_Homo sapiens	SNCA	10617630
DYRK1A_Homo sapiens	SNCA	16959772
Lck_Homo sapiens	ZAP70	9685404
ZAP70_Homo sapiens	ZAP70	7961936
MAPK13_Homo sapiens	EEF2K	12171600
AMPK_group_Homo sapiens	EEF2K	14709557
p70S6K_group_Homo sapiens	EEF2K	11500364
RSK_group_Homo sapiens	EEF2K	11500364
MAPKAPK2_Homo sapiens	EEF2K	12171600
GSK-3_group_Homo sapiens	EIF2B5	12133000
SRC_Mus musculus	Cav2	12091389
BTK_Homo sapiens	GTF2I	11373296
CK1_alpha_Homo sapiens	SLC4A1	9108423
Lyn_Homo sapiens	SLC4A1	10942405
SYK_Homo sapiens	SLC4A1	10942405
ITK_Homo sapiens	CD28	8992971
Lck_Homo sapiens	CD28	8992971
PKA_group_Homo sapiens	CSF2RB	10949031
SRC_Mus musculus	Cttn	10921917
Fer_Mus musculus	Cttn	10921917
PAK3_Mus musculus	Cttn	16854367
EGFR_Homo sapiens	GAB1	9890893
INSR_Homo sapiens	GAB1	10978177
Met_Homo sapiens	GAB1	10734310
MAPK1_Homo sapiens	GAB1	15379552
SRC_group_Mus musculus	Gab2	12819203
SYK_Homo sapiens	MAP4K1	11514608
Lyn_Homo sapiens	HCLS1	9104825
SYK_Homo sapiens	HCLS1	9104825
Fgr_Homo sapiens	HCLS1	10066823
Fyn_Mus musculus	Grin2b	11024032
PKC_group_Mus musculus	Grin2b	11306676
SRC_group_Homo sapiens	ATP2B4	9182531
SRC_Mus musculus	Efs	8647432
JAK_group_Homo sapiens	STAT6	10961885
SRC_Homo sapiens	ARHGAP35	11309200
JAK2_Homo sapiens	CTLA4	10842319
TXK_Homo sapiens	CTLA4	9813138
TIE2_Homo sapiens	TEK	11513602
EphB2_Mus musculus	Ephb2	9632142
EphB3_Homo sapiens	EPHB3	9674711
PKB_group_Homo sapiens	PTPN1	11579209
CLK1_Homo sapiens	PTPN1	10480872
EGFR_Homo sapiens	PTPN1	9355745
CDK_group_Homo sapiens	PTPN1	8491187
CDK1_Homo sapiens	PTPN1	8491187
INSR_Homo sapiens	PTPN1	11106648
PKC_group_Homo sapiens	PTPN1	8491187
PKC_alpha_Homo sapiens	PTPN1	8491187
EGFR_Homo sapiens	RGS16	11602604
Lyn_Homo sapiens	RGS16	12588871
SRC_Homo sapiens	RGS16	12588871
CK2_group_Homo sapiens	MYCN	1425701
CK2_alpha_Homo sapiens	MYCN	1425701
CK2_group_Homo sapiens	GPI	11004567
Fes_Homo sapiens	FES	7687763
CSF1R_Mus musculus	Csf1r	11850825
DNA-PK_Homo sapiens	LIG4	15194694
ATM_Homo sapiens	LIG4	10608806
RSK-1_Homo sapiens	ETV1	12213813
IRAK1_Homo sapiens	IRAK1	14625308
IRAK4_Homo sapiens	IRAK1	11960013
PKB_group_Homo sapiens	IRAK1	11976320
JAK3_Homo sapiens	JAK3	15121872
MAP2K4_Homo sapiens	MAPK10	15911620
MAP2K_group_Homo sapiens	MAPK10	15911620
MAP2K7_Homo sapiens	MAPK10	15911620
Abl_Homo sapiens	CDK5	14757045
CK1_group_Homo sapiens	CDK5	10500146
PDK-1_Homo sapiens	PRKCD	9748166
Mer_Homo sapiens	MERTK	8702477
MAPK_group_Homo sapiens	MAPK6	8621539
MAPK6_Homo sapiens	MAPK6	8621539
PHK_group_Homo sapiens	PHKG1	7935360
RSK-1_Homo sapiens	ESR2	9528769
Abl_Homo sapiens	RAD9A	11971963
ATM_Homo sapiens	RAD9A	11278446
CDK1_Homo sapiens	RAD9A	12734188
TLK1_Homo sapiens	RAD9A	18940270
ALK_Homo sapiens	ALK	11110708
PDK-1_Homo sapiens	AKT3	9512493
SRC_Homo sapiens	CLTC	12237126
MAP3K14_Homo sapiens	NFKB2	11239468
IKK_alpha_Homo sapiens	NFKB2	15310758
RSK-1_Homo sapiens	NFKBIB	16822942
ROCK1_Homo sapiens	MYL12A	12185584
MAPK3_Homo sapiens	RPS3	15950189
MAPK1_Homo sapiens	RPS3	15950189
PKC_group_Homo sapiens	DDX5	7525583
MAPK3_Homo sapiens	CAD	15890648
MAPK1_Homo sapiens	CAD	15890648
PKA_group_Homo sapiens	CAD	17485345
CK2_group_Homo sapiens	MAX	7735324
CK2_alpha_Homo sapiens	MAX	7735324
ATM_Homo sapiens	ATM	12556884
SYK_Homo sapiens	PRKCA	12881490
PKC_alpha_Homo sapiens	PRKCA	8856079
CK2_group_Homo sapiens	HMGA1	2806554
CDK1_Homo sapiens	HMGA1	1939057
EIF2AK2_Homo sapiens	EIF2AK2	11337501
CaM-KII_alpha_Homo sapiens	CAMK2A	16172120
PKA_group_Homo sapiens	DSP	7525582
MAPKAPK2_Homo sapiens	BAG2	15271996
PKB_group_Homo sapiens	MAP3K8	12138205
SRC_Homo sapiens	CDC42	14506284
NEK2_Homo sapiens	PPP1CC	10880350
PKC_group_Homo sapiens	ITGB2	11700305
PKC_beta_Homo sapiens	ITGB2	11700305
PKC_alpha_Homo sapiens	ITGB2	11700305
PKC_eta_Homo sapiens	ITGB2	11700305
PKC_delta_Homo sapiens	ITGB2	11700305
CK1_alpha_Homo sapiens	BACE1	11860271
CK1_delta_Homo sapiens	BACE1	11278841
CaM-KIV_Homo sapiens	HDAC4	11470791
ROCK1_Homo sapiens	PPP1R12A	11719507
MAPK7_Homo sapiens	MAP2K5	12628002
GRK-2_Homo sapiens	TUBB3	12631274
CaM-KII_group_Homo sapiens	CFL2	9677407
LIMK1_Homo sapiens	CFL2	9655398
CaM-KII_group_Homo sapiens	DLG1	12933808
PKC_alpha_Homo sapiens	PLD2	15979581
PDK-1_Homo sapiens	PRKCZ	10075713
PKC_zeta_Homo sapiens	PRKCZ	9748166
MAPK7_Homo sapiens	SGK1	11254654
PDK-2_Homo sapiens	SGK1	10191262
PDK-1_Homo sapiens	SGK1	10191262
NEK6_Homo sapiens	SGK1	12023960
PKA_group_Homo sapiens	SGK1	11096081
PKC_alpha_Homo sapiens	SNAP23	12930825
CDK11_Homo sapiens	EIF3F	12446680
PIK3CD_Homo sapiens	PIK3CD	10064595
CK2_group_Homo sapiens	PTEN	16107342
CK2_alpha_Homo sapiens	PTEN	11035045
ROCK1_Homo sapiens	PTEN	15793569
GSK-3_beta_Homo sapiens	PTEN	16107342
Lck_Homo sapiens	PTEN	11948419
LKB1_Homo sapiens	PTEN	18321849
PKC_alpha_Homo sapiens	SLC9A3R1	12881487
GRK-6_Homo sapiens	SLC9A3R1	10446210
NEK2_Homo sapiens	NDC80	12386167
EGFR_Homo sapiens	HGS	12953068
Aurora A_Homo sapiens	AURKA	16083426
PKA_group_Homo sapiens	AURKA	11039908
CK1_epsilon_Homo sapiens	PER2	11475410
GSK-3_beta_Mus musculus	Axin1	10581160
Titin kinase_Homo sapiens	TCAP	9804419
SRC_Homo sapiens	INPPL1	12235291
JNK_group_Homo sapiens	BCL2L11	12591950
MAPK3_Homo sapiens	BCL2L11	14555991
MAPK1_Homo sapiens	BCL2L11	15486195
Abl_Homo sapiens	PSTPIP1	11163214
CK2_group_Homo sapiens	KIF1C	10559254
SYK_Homo sapiens	TYROBP	9490415
CaM-KII_group_Homo sapiens	ADCY3	9768837
PKB_group_Homo sapiens	PFKFB2	12853467
AMPK_group_Homo sapiens	PFKFB2	12853467
CK2_group_Homo sapiens	VAMP4	14608369
SYK_Homo sapiens	BLNK	12456653
MAPK14_Homo sapiens	RPS6KA4	10806207
PKA_group_Homo sapiens	PDE5A	16690614
PKG/cGK_group_Homo sapiens	PDE5A	11723116
PKG1/cGK-I_Homo sapiens	PDE5A	11723116
PKA_group_Mus musculus	Snapin	11283605
SRC_Homo sapiens	MPZL1	11751924
PKA_group_Homo sapiens	ABCA1	12196520
CK2_alpha_Homo sapiens	ABCA1	15218032
PKA_group_Homo sapiens	NFATC1	9072970
Aurora A_Homo sapiens	MBD3	12354758
CDK1_Homo sapiens	PTTG1	10656688
PKA_group_Homo sapiens	HAND1	14636580
PKC_group_Homo sapiens	HAND1	14636580
MAPK3_Homo sapiens	FOS	7816602
MAPK1_Homo sapiens	FOS	7816602
RSK_group_Homo sapiens	FOS	8248197
RSK-2_Homo sapiens	FOS	11585927
MAPK_group_Homo sapiens	FOS	8248197
CK2_group_Homo sapiens	TNF	8597870
GSK-3_beta_Homo sapiens	APP	8764598
PKA_group_Homo sapiens	HMGN1	11438671
PKC_group_Homo sapiens	HMGN1	11438671
EIF2AK2_Homo sapiens	EIF2S1	16288713
HRI_Homo sapiens	EIF2S1	3352609
EIF2AK3_Homo sapiens	EIF2S1	17998206
CaM-KII_group_Homo sapiens	KRT18	7523419
PKC_group_Homo sapiens	KRT18	7523419
PKC_epsilon_Homo sapiens	KRT18	1374067
CaM-KI_alpha_Homo sapiens	KRT18	7523419
p70S6Kb_Homo sapiens	KRT18	7523419
Aurora A_Mus musculus	H3f3b	11784863
Aurora B_Mus musculus	H3f3b	11784863
SRC_Homo sapiens	GSN	10210201
CK2_group_Homo sapiens	PTMA	9099694
PKA_group_Homo sapiens	RHOA	12654918
PKC_group_Homo sapiens	ASGR2	1924301
Yes_Homo sapiens	YES1	9794236
PKA_group_Homo sapiens	GJB1	8390988
PKC_group_Homo sapiens	GJB1	8390988
GRK-1_Homo sapiens	RHO	8617805
PKC_group_Homo sapiens	PTPRC	9111075
CK2_alpha_Homo sapiens	PTPRC	10066810
CK2_group_Homo sapiens	PTPRC	10066810
Csk_Homo sapiens	PTPRC	7507203
PKC_group_Homo sapiens	ADRA2A	11732925
CaM-KII_group_Homo sapiens	QDPR	8137944
PKC_group_Homo sapiens	CNP	10646504
CK2_group_Homo sapiens	HOXB7	11290787
PKA_group_Homo sapiens	ALOX5	15280375
MAPKAPK2_Homo sapiens	ALOX5	10779545
CaM-KII_alpha_Homo sapiens	ALOX5	11844797
PKA_group_Homo sapiens	RAP1A	9867809
MAPK_group_Homo sapiens	MYB	8960373
MAPK3_Homo sapiens	MYB	8960373
CK2_group_Homo sapiens	MYB	7735324
CK2_alpha_Homo sapiens	MYB	7735324
CDK2_Homo sapiens	MYBL2	9840932
CDK2_Mus musculus	Mybl2	11264176
SRC_Homo sapiens	RRAS	11682467
EphB2_Homo sapiens	RRAS	10570155
Fyn_Homo sapiens	MAP2	15536091
Lyn_Homo sapiens	MAP2	15536091
PKA_group_Homo sapiens	SLC2A2	8626492
CDK7_Homo sapiens	CDK4	8139570
CK2_group_Homo sapiens	MS4A1	7678037
Lyn_Homo sapiens	CD79A	9531288
Fyn_Homo sapiens	CD79A	9531288
CDK1_Homo sapiens	PTHLH	10373465
Fyn_Homo sapiens	FCGR2A	8756631
Lyn_Homo sapiens	FCGR2A	8756631
SYK_Homo sapiens	FCGR2A	8756631
BLK_Homo sapiens	FCGR2A	8756631
CK2_group_Homo sapiens	MYF5	9461343
PKA_group_Homo sapiens	ITGA4	11533025
PKC_group_Homo sapiens	F3	15039423
PKA_group_Homo sapiens	LCP1	10446213
GSK-3_beta_Homo sapiens	GYS1	6772446
CaM-KII_group_Homo sapiens	GFAP	2155236
PKC_group_Homo sapiens	GFAP	2155236
ROCK_group_Homo sapiens	GFAP	12686604
ROCK1_Homo sapiens	GFAP	12686604
Aurora B_Homo sapiens	GFAP	12686604
PKA_group_Homo sapiens	SI	8521865
MAPK_group_Homo sapiens	CCNB1	12447691
PLK1_Homo sapiens	CCNB1	12447691
PKB_group_Homo sapiens	RAC1	10617634
MAPK_group_Homo sapiens	TCF3	14592976
PKA_group_Homo sapiens	NPR1	9528788
PKC_group_Homo sapiens	CD44	12032545
PKC_alpha_Homo sapiens	CD44	12032545
PDGFR_alpha_Homo sapiens	PDGFRA	9546424
Fes_Mus musculus	Pecam1	16731527
Fer_Mus musculus	Pecam1	16731527
Lck_Mus musculus	Pecam1	9624175
Lck_Homo sapiens	PLCG2	15184383
BTK_Homo sapiens	PLCG2	17239630
Fyn_Homo sapiens	PLCG2	12181444
Lyn_Homo sapiens	PLCG2	12181444
SRC_Homo sapiens	PLCG2	11606584
CDK2_Homo sapiens	UBTF	11698641
MAPK3_Homo sapiens	UBTF	11741541
MAPK1_Homo sapiens	UBTF	11741541
CDK4_Homo sapiens	UBTF	10202152
MAPK3_Homo sapiens	TAL1	8423803
PKA_group_Homo sapiens	TAL1	9111058
Aurora B_Homo sapiens	DES	12686604
ROCK_group_Homo sapiens	DES	10574968
PKA_group_Homo sapiens	TPH1	9109552
PKC_group_Homo sapiens	PAM	8530412
PKC_group_Homo sapiens	GNAZ	8429024
PKC_alpha_Homo sapiens	GNAZ	8429024
PAK1_Homo sapiens	GNAZ	10531372
PRP4_Homo sapiens	ELK1	10799319
MAPK3_Homo sapiens	ELK1	8262053
MAPK14_Homo sapiens	ELK1	9130707
MAPK14_Homo sapiens	SLC9A1	11604491
RSK_group_Homo sapiens	SLC9A1	10400637
Lck_Homo sapiens	CD33	10887109
SRC_Homo sapiens	CD33	10887109
PKB_group_Homo sapiens	S1PR1	11583630
GRK-2_Homo sapiens	FPR1	7836371
CK2_group_Homo sapiens	SAT1	8954982
PKC_alpha_Homo sapiens	C5AR1	7642584
CDK1_Homo sapiens	UBA1	7724583
CK2_group_Homo sapiens	UBA1	8663123
PKC_group_Homo sapiens	ITPKA	9374536
CaM-KII_alpha_Homo sapiens	ITPKA	9155020
CDK2_Homo sapiens	CCNE1	14536078
GSK-3_alpha_Homo sapiens	CCNE1	14536078
GSK-3_beta_Homo sapiens	CCNE1	14536078
Tyk2_Homo sapiens	RACK1	15240704
SRC_Homo sapiens	RACK1	12400005
