source	target
MAPK_group_Homo sapiens	MCL1
MAPK_group_Homo sapiens	PPARA
MAPK_group_Homo sapiens	SNTA1
MAPK_group_Homo sapiens	RPS6KA1
MAPK_group_Homo sapiens	CEBPE
MAPK_group_Homo sapiens	MYLK
MAPK_group_Homo sapiens	MAPK6
MAPK_group_Homo sapiens	STMN2
GSK3B_Homo sapiens	AXIN1
GSK3B_Homo sapiens	CTNND1
GSK3B_Homo sapiens	LRP6
GSK3B_Homo sapiens	CABYR
GSK3B_Homo sapiens	SNAI1
GSK3B_Homo sapiens	MYC
GSK3B_Homo sapiens	ESR1
GSK3B_Homo sapiens	TP53
GSK3B_Homo sapiens	APP
GSK3B_Homo sapiens	JUN
GSK3B_Homo sapiens	MAPT
GSK3B_Homo sapiens	CDH1
GSK3B_Homo sapiens	GYS1
GSK3B_Homo sapiens	MUC1
GSK3B_Homo sapiens	CREB1
GSK3B_Homo sapiens	CCND1
GSK3B_Homo sapiens	CCNE1
GSK3B_Homo sapiens	APC
GSK3B_Homo sapiens	CTNNB1
GSK3B_Homo sapiens	PPP1R2
GSK3B_Homo sapiens	CEBPA
GSK3B_Homo sapiens	PSEN1
GSK3B_Homo sapiens	ACLY
GSK3B_Homo sapiens	RCAN1
GSK3B_Homo sapiens	NOTCH2
GSK3B_Homo sapiens	MCL1
GSK3B_Homo sapiens	FOXO1
GSK3B_Homo sapiens	EIF2B5
GSK3B_Homo sapiens	HNRNPD
GSK3B_Homo sapiens	DPYSL2
GSK3B_Homo sapiens	MYOCD
GSK3B_Homo sapiens	BICD1
GSK3B_Homo sapiens	CDX2
PLK1_Homo sapiens	TP73
PLK1_Homo sapiens	PRC1
PLK1_Homo sapiens	BUB1B
PLK1_Homo sapiens	KIF20A
PLK1_Homo sapiens	KAT7
PLK1_Homo sapiens	CHEK2
PLK1_Homo sapiens	NPM1
PLK1_Homo sapiens	TPT1
PLK1_Homo sapiens	CCNB1
PLK1_Homo sapiens	CDC27
PLK1_Homo sapiens	WEE1
PLK1_Homo sapiens	CDC25C
PLK1_Homo sapiens	IRS1
PLK1_Homo sapiens	BRCA2
PLK1_Homo sapiens	MYT1
PLK1_Homo sapiens	FOXM1
PLK1_Homo sapiens	PIN1
PLK1_Homo sapiens	KIZ
PLK1_Homo sapiens	ERCC6L
PLK1_Homo sapiens	CEP55
PLK1_Homo sapiens	CENPU
PLK1_Homo sapiens	NEDD1
PLK1_Homo sapiens	PKMYT1
PLK1_Homo sapiens	RACGAP1
PLK1_Homo sapiens	ANAPC1
PLK1_Homo sapiens	TOPORS
PLK1_Homo sapiens	CDC23
PLK1_Homo sapiens	ANAPC7
PLK1_Homo sapiens	ANAPC4
PLK1_Homo sapiens	NUDC
PLK1_Homo sapiens	NINL
LCK_Homo sapiens	SOCS3
LCK_Homo sapiens	ESR1
LCK_Homo sapiens	CD5
LCK_Homo sapiens	LCK
LCK_Homo sapiens	CD3E
LCK_Homo sapiens	IL2RB
LCK_Homo sapiens	EZR
LCK_Homo sapiens	VAV1
LCK_Homo sapiens	CTLA4
LCK_Homo sapiens	PLCG2
LCK_Homo sapiens	RASA1
LCK_Homo sapiens	ACP1
LCK_Homo sapiens	NFKBIA
LCK_Homo sapiens	PIK3R1
LCK_Homo sapiens	PTPN6
LCK_Homo sapiens	SHC1
LCK_Homo sapiens	CD79B
LCK_Homo sapiens	STAT1
LCK_Homo sapiens	ZAP70
LCK_Homo sapiens	PRKCQ
LCK_Homo sapiens	PRKCD
LCK_Homo sapiens	ITK
LCK_Homo sapiens	LCP2
LCK_Homo sapiens	ADAM15
LCK_Homo sapiens	DOK1
LCK_Homo sapiens	MED28
LCK_Homo sapiens	DEF6
LCK_Homo sapiens	DAPP1
LCK_Homo sapiens	SH2B3
EGFR_Homo sapiens	SCAMP3
EGFR_Homo sapiens	PLD2
EGFR_Homo sapiens	HGS
EGFR_Homo sapiens	SCAMP1
EGFR_Homo sapiens	RGS16
EGFR_Homo sapiens	CTNND1
EGFR_Homo sapiens	STAM2
EGFR_Homo sapiens	EGFR
EGFR_Homo sapiens	ANXA1
EGFR_Homo sapiens	ERBB2
EGFR_Homo sapiens	GSTP1
EGFR_Homo sapiens	EPB41
EGFR_Homo sapiens	PCNA
EGFR_Homo sapiens	EZR
EGFR_Homo sapiens	MUC1
EGFR_Homo sapiens	PTPN1
EGFR_Homo sapiens	PLCG1
EGFR_Homo sapiens	RASA1
EGFR_Homo sapiens	CBL
EGFR_Homo sapiens	MYL9
EGFR_Homo sapiens	STAT1
EGFR_Homo sapiens	EPS15
EGFR_Homo sapiens	CRK
EGFR_Homo sapiens	STAT5B
EGFR_Homo sapiens	VAV2
EGFR_Homo sapiens	PKIA
EGFR_Homo sapiens	GRB2
EGFR_Homo sapiens	GAB1
CDK_group_Homo sapiens	DAB1
CDK_group_Homo sapiens	LMNA
CDK_group_Homo sapiens	ESR1
CDK_group_Homo sapiens	TP53
CDK_group_Homo sapiens	RB1
CDK_group_Homo sapiens	MAPT
CDK_group_Homo sapiens	SRC
CDK_group_Homo sapiens	MYOD1
CDK_group_Homo sapiens	STMN1
CDK_group_Homo sapiens	SYN1
CDK_group_Homo sapiens	PTPN1
CDK_group_Homo sapiens	RAB4A
CDK_group_Homo sapiens	LMNB1
CDK_group_Homo sapiens	NES
CDK_group_Homo sapiens	AMPH
CDK_group_Homo sapiens	PSEN1
CDK_group_Homo sapiens	KIF11
CDK_group_Homo sapiens	PPP1CA
CDK_group_Homo sapiens	CSNK2B
CDK_group_Homo sapiens	CSNK2A1
CDK_group_Homo sapiens	CDK16
CDK_group_Homo sapiens	MAP2K1
CDK_group_Homo sapiens	DNM1
CDK_group_Homo sapiens	RBL2
CDK_group_Homo sapiens	GRIN2A
CDK_group_Homo sapiens	PAK1
CDK_group_Homo sapiens	PPP1R1B
CDK_group_Homo sapiens	FZR1
PKCa_Homo sapiens	SNAP23
PKCa_Homo sapiens	SLC9A3R1
PKCa_Homo sapiens	PLD2
PKCa_Homo sapiens	KCNQ2
PKCa_Homo sapiens	DLX3
PKCa_Homo sapiens	PFKFB2
PKCa_Homo sapiens	EDF1
PKCa_Homo sapiens	ADAP1
PKCa_Homo sapiens	NFATC1
PKCa_Homo sapiens	HAND1
PKCa_Homo sapiens	EGFR
PKCa_Homo sapiens	PLAU
PKCa_Homo sapiens	HLA-A
PKCa_Homo sapiens	LMNA
PKCa_Homo sapiens	MBP
PKCa_Homo sapiens	TFRC
PKCa_Homo sapiens	VTN
PKCa_Homo sapiens	RAF1
PKCa_Homo sapiens	ANXA1
PKCa_Homo sapiens	TP53
PKCa_Homo sapiens	ITGB2
PKCa_Homo sapiens	HMGN1
PKCa_Homo sapiens	HMGN2
PKCa_Homo sapiens	KRT18
PKCa_Homo sapiens	CD5
PKCa_Homo sapiens	INSR
PKCa_Homo sapiens	LCK
PAK1_Homo sapiens	ARPC1B
PAK1_Homo sapiens	SNAI1
PAK1_Homo sapiens	ESR1
PAK1_Homo sapiens	RAF1
PAK1_Homo sapiens	BRAF
PAK1_Homo sapiens	STMN1
PAK1_Homo sapiens	SYN1
PAK1_Homo sapiens	PGAM1
PAK1_Homo sapiens	FLNA
PAK1_Homo sapiens	MYL9
PAK1_Homo sapiens	CASP1
PAK1_Homo sapiens	MAPK4
PAK1_Homo sapiens	NF2
PAK1_Homo sapiens	PGM1
PAK1_Homo sapiens	ARHGDIA
PAK1_Homo sapiens	LIMK1
PAK1_Homo sapiens	FOXL2
PAK1_Homo sapiens	MAP2K1
PAK1_Homo sapiens	FOXO1
PAK1_Homo sapiens	PAK1
PAK1_Homo sapiens	MYLK
PAK1_Homo sapiens	MAPK6
PAK1_Homo sapiens	BAD
PAK1_Homo sapiens	ARHGEF2
PAK1_Homo sapiens	TBCB
LYN_Homo sapiens	RGS16
LYN_Homo sapiens	DOK2
LYN_Homo sapiens	LPXN
LYN_Homo sapiens	SLC4A1
LYN_Homo sapiens	CDK1
LYN_Homo sapiens	LYN
LYN_Homo sapiens	CD79A
LYN_Homo sapiens	HCLS1
LYN_Homo sapiens	CD19
LYN_Homo sapiens	PLCG2
LYN_Homo sapiens	PLCG1
LYN_Homo sapiens	PTPN6
LYN_Homo sapiens	NMT1
LYN_Homo sapiens	FCGR2B
LYN_Homo sapiens	SNCA
LYN_Homo sapiens	CD79B
LYN_Homo sapiens	SYK
LYN_Homo sapiens	CDKN1B
LYN_Homo sapiens	PRKCD
LYN_Homo sapiens	BTK
LYN_Homo sapiens	PPP1R8
LYN_Homo sapiens	PTK2B
LYN_Homo sapiens	MAP4K1
LYN_Homo sapiens	TRPV4
LYN_Homo sapiens	DAPP1
CK1_group_Homo sapiens	AXIN1
CK1_group_Homo sapiens	LRP6
CK1_group_Homo sapiens	TP53
CK1_group_Homo sapiens	APP
CK1_group_Homo sapiens	MAPT
CK1_group_Homo sapiens	TOP2A
CK1_group_Homo sapiens	GJA1
CK1_group_Homo sapiens	APC
CK1_group_Homo sapiens	YWHAQ
CK1_group_Homo sapiens	CTNNB1
CK1_group_Homo sapiens	YAP1
CK1_group_Homo sapiens	CSNK1E
CK1_group_Homo sapiens	PSEN2
CK1_group_Homo sapiens	BID
CK1_group_Homo sapiens	EIF6
CK1_group_Homo sapiens	YWHAZ
CK1_group_Homo sapiens	SMAD3
CK1_group_Homo sapiens	CDK5
CK1_group_Homo sapiens	SLC18A2
CK1_group_Homo sapiens	FOXO1
CK1_group_Homo sapiens	NFATC3
CK1_group_Homo sapiens	HIF1A
CK1_group_Homo sapiens	KCNIP3
CK1_group_Homo sapiens	NCOA3
CDK2_Homo sapiens	SF3B1
CDK2_Homo sapiens	ESR1
CDK2_Homo sapiens	TK1
CDK2_Homo sapiens	RB1
CDK2_Homo sapiens	PGR
CDK2_Homo sapiens	NPM1
CDK2_Homo sapiens	MYBL2
CDK2_Homo sapiens	CCNE1
CDK2_Homo sapiens	RBL1
CDK2_Homo sapiens	MCM4
CDK2_Homo sapiens	BRCA1
CDK2_Homo sapiens	CDKN1A
CDK2_Homo sapiens	FEN1
CDK2_Homo sapiens	CDKN1B
CDK2_Homo sapiens	UBE2A
CDK2_Homo sapiens	CDK7
CDK2_Homo sapiens	BRCA2
CDK2_Homo sapiens	HIRA
CDK2_Homo sapiens	SMAD3
CDK2_Homo sapiens	RBL2
CDK2_Homo sapiens	NPAT
CDK2_Homo sapiens	USP37
CDK2_Homo sapiens	ATRIP
CDK2_Homo sapiens	CDC6
MAPKAPK2_Homo sapiens	EEF2K
MAPKAPK2_Homo sapiens	ARPC5
MAPKAPK2_Homo sapiens	PARN
MAPKAPK2_Homo sapiens	BAG2
MAPKAPK2_Homo sapiens	HSPB1
MAPKAPK2_Homo sapiens	TH
MAPKAPK2_Homo sapiens	VIM
MAPKAPK2_Homo sapiens	ALOX5
MAPKAPK2_Homo sapiens	SRF
MAPKAPK2_Homo sapiens	CREB1
MAPKAPK2_Homo sapiens	ZFP36
MAPKAPK2_Homo sapiens	CDC25B
MAPKAPK2_Homo sapiens	LSP1
MAPKAPK2_Homo sapiens	KRT20
MAPKAPK2_Homo sapiens	MAPKAPK2
MAPKAPK2_Homo sapiens	TSC2
MAPKAPK2_Homo sapiens	ETV1
MAPKAPK2_Homo sapiens	LIMK1
MAPKAPK2_Homo sapiens	YWHAZ
MAPKAPK2_Homo sapiens	HSF1
MAPKAPK2_Homo sapiens	HNRNPA0
MAPKAPK2_Homo sapiens	RCSD1
MAPKAPK2_Homo sapiens	TAB3
AKT1_Homo sapiens	CHUK
AKT1_Homo sapiens	FOXO3
AKT1_Homo sapiens	NUAK1
AKT1_Homo sapiens	TBC1D4
AKT1_Homo sapiens	RAF1
AKT1_Homo sapiens	ITGB3
AKT1_Homo sapiens	CREB1
AKT1_Homo sapiens	PTPN1
AKT1_Homo sapiens	S1PR1
AKT1_Homo sapiens	CDKN1A
AKT1_Homo sapiens	CDKN1B
AKT1_Homo sapiens	TSC2
AKT1_Homo sapiens	GSK3A
AKT1_Homo sapiens	GSK3B
AKT1_Homo sapiens	YWHAZ
AKT1_Homo sapiens	YBX1
AKT1_Homo sapiens	XIAP
AKT1_Homo sapiens	FOXO4
AKT1_Homo sapiens	FOXO1
AKT1_Homo sapiens	CCDC88A
AKT1_Homo sapiens	AKT1S1
AKT1_Homo sapiens	MAP3K5
AKT1_Homo sapiens	METTL1
SYK_Homo sapiens	TYROBP
SYK_Homo sapiens	SLC4A1
SYK_Homo sapiens	ITGB3
SYK_Homo sapiens	LCK
SYK_Homo sapiens	FCGR2A
SYK_Homo sapiens	HCLS1
SYK_Homo sapiens	PRKCA
SYK_Homo sapiens	PLCG1
SYK_Homo sapiens	CBL
SYK_Homo sapiens	SHC1
SYK_Homo sapiens	FCGR2C
SYK_Homo sapiens	SNCA
SYK_Homo sapiens	SYK
SYK_Homo sapiens	DUSP3
SYK_Homo sapiens	TUBA4A
SYK_Homo sapiens	SH3BP2
SYK_Homo sapiens	BTK
SYK_Homo sapiens	LCP2
SYK_Homo sapiens	IL15RA
SYK_Homo sapiens	PTK2B
SYK_Homo sapiens	BLNK
SYK_Homo sapiens	MAP4K1
CDK5_Homo sapiens	RASGRF2
CDK5_Homo sapiens	PIP5K1C
CDK5_Homo sapiens	TPPP
CDK5_Homo sapiens	NFAT5
CDK5_Homo sapiens	TP53
CDK5_Homo sapiens	APP
CDK5_Homo sapiens	EPRS
CDK5_Homo sapiens	VIM
CDK5_Homo sapiens	SRC
CDK5_Homo sapiens	NOS3
CDK5_Homo sapiens	CTNNB1
CDK5_Homo sapiens	PPP1R2
CDK5_Homo sapiens	HTT
CDK5_Homo sapiens	PXN
CDK5_Homo sapiens	PSEN1
CDK5_Homo sapiens	MEF2A
CDK5_Homo sapiens	MEF2C
CDK5_Homo sapiens	CDK5R1
CDK5_Homo sapiens	STXBP2
CDK5_Homo sapiens	PPP1R1B
CDK5_Homo sapiens	SH3GLB1
AMPK_group_Homo sapiens	EEF2K
AMPK_group_Homo sapiens	ACACB
AMPK_group_Homo sapiens	FOXO3
AMPK_group_Homo sapiens	PFKFB2
AMPK_group_Homo sapiens	EPM2A
AMPK_group_Homo sapiens	TP53
AMPK_group_Homo sapiens	IRS1
AMPK_group_Homo sapiens	HNF4A
AMPK_group_Homo sapiens	TSC2
AMPK_group_Homo sapiens	KPNA2
AMPK_group_Homo sapiens	PRKAA2
AMPK_group_Homo sapiens	CASP6
AMPK_group_Homo sapiens	LIPE
AMPK_group_Homo sapiens	KLC1
AMPK_group_Homo sapiens	EP300
AMPK_group_Homo sapiens	ACACA
AMPK_group_Homo sapiens	PRKAA1
AMPK_group_Homo sapiens	PFKFB3
AMPK_group_Homo sapiens	CRTC2
AMPK_group_Homo sapiens	RPTOR
AMPK_group_Homo sapiens	HDAC5
CDC2_Homo sapiens	EEF2K
CDC2_Homo sapiens	DNM1L
CDC2_Homo sapiens	PIK3C2A
CDC2_Homo sapiens	PITPNM1
CDC2_Homo sapiens	DDX3X
CDC2_Homo sapiens	CHEK1
CDC2_Homo sapiens	PPP1R12A
CDC2_Homo sapiens	SYN3
CDC2_Homo sapiens	BIRC5
CDC2_Homo sapiens	PRC1
CDC2_Homo sapiens	BUB1
CDC2_Homo sapiens	RAB11FIP3
CDC2_Homo sapiens	KAT7
CDC2_Homo sapiens	LATS1
CDC2_Homo sapiens	PTTG1
CDC2_Homo sapiens	EGFR
CDC2_Homo sapiens	TP53
CDC2_Homo sapiens	KRT18
CDC2_Homo sapiens	KRT8
CDC2_Homo sapiens	HMGA1
ROCK1_Homo sapiens	PPP1R12A
ROCK1_Homo sapiens	DAPK3
ROCK1_Homo sapiens	PFN1
ROCK1_Homo sapiens	VIM
ROCK1_Homo sapiens	GFAP
ROCK1_Homo sapiens	EZR
ROCK1_Homo sapiens	DES
ROCK1_Homo sapiens	MYL12A
ROCK1_Homo sapiens	MSN
ROCK1_Homo sapiens	RDX
ROCK1_Homo sapiens	ADD1
ROCK1_Homo sapiens	SOX9
ROCK1_Homo sapiens	LIMK1
ROCK1_Homo sapiens	LIMK2
ROCK1_Homo sapiens	PTEN
ROCK1_Homo sapiens	PTK2
ROCK1_Homo sapiens	DPYSL2
ROCK1_Homo sapiens	ARHGAP24
ROCK1_Homo sapiens	MAPK8IP3
RSK_group_Homo sapiens	EEF2K
RSK_group_Homo sapiens	FOS
RSK_group_Homo sapiens	ESR1
RSK_group_Homo sapiens	SRF
RSK_group_Homo sapiens	CREB1
RSK_group_Homo sapiens	SLC9A1
RSK_group_Homo sapiens	FLNA
RSK_group_Homo sapiens	CDKN1B
RSK_group_Homo sapiens	TSC2
RSK_group_Homo sapiens	GSK3B
RSK_group_Homo sapiens	DAPK1
RSK_group_Homo sapiens	GMFB
RSK_group_Homo sapiens	RPS6
RSK_group_Homo sapiens	NFATC4
RSK_group_Homo sapiens	RPS6KA1
RSK_group_Homo sapiens	STK11
RSK_group_Homo sapiens	RPTOR
RSK_group_Homo sapiens	BAD
LKB1_Homo sapiens	NUAK1
LKB1_Homo sapiens	MARK3
LKB1_Homo sapiens	PRKAA2
LKB1_Homo sapiens	SIK1
LKB1_Homo sapiens	PTEN
LKB1_Homo sapiens	PRKAA1
LKB1_Homo sapiens	MELK
LKB1_Homo sapiens	STK11
LKB1_Homo sapiens	MARK2
LKB1_Homo sapiens	STRADA
LKB1_Homo sapiens	BRSK2
LKB1_Homo sapiens	BRSK1
LKB1_Homo sapiens	MARK4
LKB1_Homo sapiens	NUAK2
LKB1_Homo sapiens	SIK2
LKB1_Homo sapiens	SNRK
LKB1_Homo sapiens	MARK1
LKB1_Homo sapiens	SIK3
PKACa_Homo sapiens	EEF2K
PKACa_Homo sapiens	AURKA
PKACa_Homo sapiens	CLDN3
PKACa_Homo sapiens	RGS14
PKACa_Homo sapiens	PLIN1
PKACa_Homo sapiens	PFKFB2
PKACa_Homo sapiens	SNAPIN
PKACa_Homo sapiens	ABCA1
PKACa_Homo sapiens	PPP1R17
PKACa_Homo sapiens	HAND1
PKACa_Homo sapiens	FOS
PKACa_Homo sapiens	MBP
PKACa_Homo sapiens	VTN
PKACa_Homo sapiens	HMGCR
PKACa_Homo sapiens	RAF1
PKACa_Homo sapiens	HMGN1
PKACa_Homo sapiens	HMGN2
PKACa_Homo sapiens	LCK
SGK1_Homo sapiens	CHUK
SGK1_Homo sapiens	FOXO3
SGK1_Homo sapiens	MAPT
SGK1_Homo sapiens	SLC2A4
SGK1_Homo sapiens	BRAF
SGK1_Homo sapiens	CREB1
SGK1_Homo sapiens	MAPK1
SGK1_Homo sapiens	SLC1A3
SGK1_Homo sapiens	KCNJ1
SGK1_Homo sapiens	GSK3A
SGK1_Homo sapiens	MDM2
SGK1_Homo sapiens	FOXO1
SGK1_Homo sapiens	NDRG1
SGK1_Homo sapiens	FBXW7
SGK1_Homo sapiens	NEDD4L
SGK1_Homo sapiens	MAP3K3
CK2a1_Homo sapiens	CASQ2
CK2a1_Homo sapiens	SHOX
CK2a1_Homo sapiens	HDAC3
CK2a1_Homo sapiens	BIRC5
CK2a1_Homo sapiens	KIF1C
CK2a1_Homo sapiens	SNCG
CK2a1_Homo sapiens	DDX58
CK2a1_Homo sapiens	C1R
CK2a1_Homo sapiens	VTN
CK2a1_Homo sapiens	MYCN
CK2a1_Homo sapiens	TP53
CK2a1_Homo sapiens	APP
CK2a1_Homo sapiens	JUN
CK2a1_Homo sapiens	SSB
CK2a1_Homo sapiens	CD5
MAPK1_Homo sapiens	APBB1
MAPK1_Homo sapiens	PITPNM1
MAPK1_Homo sapiens	BCL2L11
MAPK1_Homo sapiens	SORBS3
MAPK1_Homo sapiens	RPS6KA5
MAPK1_Homo sapiens	EGFR
MAPK1_Homo sapiens	FOS
MAPK1_Homo sapiens	MYC
MAPK1_Homo sapiens	MBP
MAPK1_Homo sapiens	ESR1
MAPK1_Homo sapiens	RAF1
MAPK1_Homo sapiens	NR3C1
MAPK1_Homo sapiens	TP53
MAPK1_Homo sapiens	KRT8
MAPK1_Homo sapiens	LCK
INSR_Homo sapiens	PDPK1
INSR_Homo sapiens	INSR
INSR_Homo sapiens	ADRB2
INSR_Homo sapiens	FABP4
INSR_Homo sapiens	PTPN1
INSR_Homo sapiens	CBL
INSR_Homo sapiens	PIK3R1
INSR_Homo sapiens	PTPN6
INSR_Homo sapiens	SHC1
INSR_Homo sapiens	IRS1
INSR_Homo sapiens	BLVRA
INSR_Homo sapiens	PTK2
INSR_Homo sapiens	GAB1
INSR_Homo sapiens	DOK1
INSR_Homo sapiens	IRS2
PAK2_Homo sapiens	ABL1
PAK2_Homo sapiens	PRL
PAK2_Homo sapiens	RAF1
PAK2_Homo sapiens	JUN
PAK2_Homo sapiens	VIM
PAK2_Homo sapiens	SYN1
PAK2_Homo sapiens	MYL9
PAK2_Homo sapiens	MAPK4
PAK2_Homo sapiens	NF2
PAK2_Homo sapiens	RPS6
PAK2_Homo sapiens	HIST4H4
PAK2_Homo sapiens	PAK2
PAK2_Homo sapiens	MYLK
PAK2_Homo sapiens	MKNK1
CSNK2B_Homo sapiens	USO1
CSNK2B_Homo sapiens	TP53
CSNK2B_Homo sapiens	MME
CSNK2B_Homo sapiens	HOXB6
CSNK2B_Homo sapiens	CTNNB1
CSNK2B_Homo sapiens	IRS1
CSNK2B_Homo sapiens	CDC34
CSNK2B_Homo sapiens	EIF5
CSNK2B_Homo sapiens	BID
CSNK2B_Homo sapiens	CSNK2B
CSNK2B_Homo sapiens	OCLN
CSNK2B_Homo sapiens	CD163
CSNK2B_Homo sapiens	RNF7
CSNK2B_Homo sapiens	CTDP1
HCK_Homo sapiens	TP73
HCK_Homo sapiens	DOK2
HCK_Homo sapiens	HCK
HCK_Homo sapiens	BCR
HCK_Homo sapiens	PLCG2
HCK_Homo sapiens	PLCG1
HCK_Homo sapiens	CBL
HCK_Homo sapiens	STAT3
HCK_Homo sapiens	WAS
HCK_Homo sapiens	STAT5B
HCK_Homo sapiens	ADAM15
HCK_Homo sapiens	RAPGEF1
HCK_Homo sapiens	ELMO1
HCK_Homo sapiens	CSF3R
JAK2_Homo sapiens	JAK2
JAK2_Homo sapiens	EGFR
JAK2_Homo sapiens	RAF1
JAK2_Homo sapiens	GHR
JAK2_Homo sapiens	CTLA4
JAK2_Homo sapiens	EPOR
JAK2_Homo sapiens	STAT3
JAK2_Homo sapiens	CCR2
JAK2_Homo sapiens	STAT1
JAK2_Homo sapiens	STAT5A
JAK2_Homo sapiens	SIRPA
JAK2_Homo sapiens	GTF2I
JAK2_Homo sapiens	ARHGEF1
JAK2_Homo sapiens	STAP2
SGK_group_Homo sapiens	FOXO3
SGK_group_Homo sapiens	BRAF
SGK_group_Homo sapiens	CREB1
SGK_group_Homo sapiens	HTT
SGK_group_Homo sapiens	KCNJ1
SGK_group_Homo sapiens	GSK3B
SGK_group_Homo sapiens	FOXO1
SGK_group_Homo sapiens	NDRG1
SGK_group_Homo sapiens	NEDD4L
SGK_group_Homo sapiens	MAP3K3
SGK_group_Homo sapiens	NDRG2
SGK_group_Homo sapiens	CARHSP1
HIPK2_Homo sapiens	CBX4
HIPK2_Homo sapiens	TP53
HIPK2_Homo sapiens	CREB1
HIPK2_Homo sapiens	HMGA1
HIPK2_Homo sapiens	ATF1
HIPK2_Homo sapiens	PAX6
HIPK2_Homo sapiens	PML
HIPK2_Homo sapiens	CTNNB1
HIPK2_Homo sapiens	PDX1
HIPK2_Homo sapiens	RUNX1
HIPK2_Homo sapiens	CTBP1
HIPK2_Homo sapiens	ZBTB4
CDK7_Homo sapiens	ESR1
CDK7_Homo sapiens	TP53
CDK7_Homo sapiens	CDK1
CDK7_Homo sapiens	RARA
CDK7_Homo sapiens	CDK4
CDK7_Homo sapiens	POU2F1
CDK7_Homo sapiens	CDK11B
CDK7_Homo sapiens	CDK7
CDK7_Homo sapiens	NR5A1
CDK7_Homo sapiens	LASP1
CDK7_Homo sapiens	ICK
ZAP70_Homo sapiens	LAT
ZAP70_Homo sapiens	MUC1
ZAP70_Homo sapiens	SHC1
ZAP70_Homo sapiens	ZAP70
ZAP70_Homo sapiens	DUSP3
ZAP70_Homo sapiens	LCP2
ZAP70_Homo sapiens	MAPK14
ZAP70_Homo sapiens	DBNL
ZAP70_Homo sapiens	GAB2
ZAP70_Homo sapiens	SH2B3
CSK_Homo sapiens	PIP5K1C
CSK_Homo sapiens	LCK
CSK_Homo sapiens	FYN
CSK_Homo sapiens	YES1
CSK_Homo sapiens	LYN
CSK_Homo sapiens	FGR
CSK_Homo sapiens	AR
CSK_Homo sapiens	SRC
CSK_Homo sapiens	MUC1
CSK_Homo sapiens	CTNNB1
ATR_Homo sapiens	CHEK1
ATR_Homo sapiens	RAD17
ATR_Homo sapiens	H2AFX
ATR_Homo sapiens	CREB1
ATR_Homo sapiens	BRCA1
ATR_Homo sapiens	MCM2
ATR_Homo sapiens	MDM2
ATR_Homo sapiens	E2F1
ATR_Homo sapiens	CEP164
ATR_Homo sapiens	EXO1
PDK1_Homo sapiens	SGK1
PDK1_Homo sapiens	IKBKB
PDK1_Homo sapiens	PDPK1
PDK1_Homo sapiens	ITGB3
PDK1_Homo sapiens	PDHA1
PDK1_Homo sapiens	RPS6KB1
PDK1_Homo sapiens	AKT1
PDK1_Homo sapiens	PDK1
PDK1_Homo sapiens	PKN2
PDK1_Homo sapiens	AKT3
DAPK1_Homo sapiens	DAPK3
DAPK1_Homo sapiens	TP53
DAPK1_Homo sapiens	TPM1
DAPK1_Homo sapiens	MCM3
DAPK1_Homo sapiens	DAPK1
DAPK1_Homo sapiens	PIN1
DAPK1_Homo sapiens	BECN1
DAPK1_Homo sapiens	STX1A
DAPK1_Homo sapiens	CAMKK2
JAK1_Homo sapiens	IL2RB
JAK1_Homo sapiens	IFNGR1
JAK1_Homo sapiens	EIF2AK2
JAK1_Homo sapiens	TYK2
JAK1_Homo sapiens	IRS1
JAK1_Homo sapiens	STAT3
JAK1_Homo sapiens	STAT1
JAK1_Homo sapiens	STAT2
JAK1_Homo sapiens	IL10RA
DAPK3_Homo sapiens	MYL12B
DAPK3_Homo sapiens	PPP1R12A
DAPK3_Homo sapiens	DAPK3
DAPK3_Homo sapiens	MYL9
DAPK3_Homo sapiens	CDKN1A
DAPK3_Homo sapiens	RPL13A
DAPK3_Homo sapiens	HIST1H3J
DAPK3_Homo sapiens	MDM2
DAPK3_Homo sapiens	PPP1R14A
PLK3_Homo sapiens	CHEK2
PLK3_Homo sapiens	TP53
PLK3_Homo sapiens	TOP2A
PLK3_Homo sapiens	ATF2
PLK3_Homo sapiens	CDC25A
PLK3_Homo sapiens	CDC25C
PLK3_Homo sapiens	BCL2L1
PLK3_Homo sapiens	HIF1A
PLK3_Homo sapiens	VRK1
DYRK1A_Homo sapiens	SPRY2
DYRK1A_Homo sapiens	SF3B1
DYRK1A_Homo sapiens	SNCA
DYRK1A_Homo sapiens	AMPH
DYRK1A_Homo sapiens	DNM1
DYRK1A_Homo sapiens	FOXO1
DYRK1A_Homo sapiens	DYRK1A
DYRK1A_Homo sapiens	SIRT1
DYRK1A_Homo sapiens	CCNL2
MAPK3_Homo sapiens	SYN3
MAPK3_Homo sapiens	BCL2L11
MAPK3_Homo sapiens	RPS6KA5
MAPK3_Homo sapiens	EGFR
MAPK3_Homo sapiens	FOS
MAPK3_Homo sapiens	MBP
MAPK3_Homo sapiens	ESR1
MAPK3_Homo sapiens	KRT8
MAPK3_Homo sapiens	LCK
RET_Homo sapiens	PDPK1
RET_Homo sapiens	RET
RET_Homo sapiens	PLCG1
RET_Homo sapiens	MAPK1
RET_Homo sapiens	MAPK8
RET_Homo sapiens	MAPK9
RET_Homo sapiens	PTK2
RET_Homo sapiens	MAPK14
RET_Homo sapiens	DOK1
ROCK_group_Homo sapiens	VIM
ROCK_group_Homo sapiens	GFAP
