id	targets	type
LCAT		target
LCK		target
LCMT1		target
LCN1		target
LCOR		target
LCP1		target
LCP2		target
LCT		target
LCTL		target
LDB1		target
LDB2		target
LDB3		target
LDHA		target
LDHB		target
LDLR		target
LDLRAP1		target
LEF1		target
LEMD2		target
LEMD3		target
LEO1		target
LEPR		target
LGALS3		target
LGALS9		target
LGTN		target
LHCGR		target
LHX5		target
LHX8		target
LIFR		target
LIG1		target
LIG3		target
LIG4		target
LILRB2		target
LILRB4		target
LIMCH1		target
LIMD1		target
LIMD2		target
LIME1		target
LIMK1		target
LIN28		target
LIN28B		target
LIN37		target
LIN52		target
LIN54		target
LIPE		target
LIPF		target
LIPI		target
LITAF		target
LLGL1		target
LLGL2		target
LMAN2		target
LMNA		target
LMNB1		target
LMNB2		target
LMO2		target
LMTK2		target
LMTK3		target
LNPEP		target
LNX2		target
LOH12CR1		target
LONP1		target
LOXL1		target
LPAR1		target
LPAR2		target
LPHN1		target
LPHN3		target
LPIN1		target
LPIN2		target
LPIN3		target
LPO		target
LPP		target
LPXN		target
LRBA		target
LRCH1		target
LRCH4		target
LRFN1		target
LRFN4		target
LRGUK		target
LRIG1		target
LRIG2		target
LRIG3		target
LRIT1		target
LRP10		target
LRP1B		target
LRP2		target
LRP2BP		target
LRP5		target
LRP6		target
LRPAP1		target
LRRC16A		target
LRRC40		target
LRRC41		target
LRRC47		target
LRRC50		target
LRRC58		target
LRRC7		target
LRRC8A		target
LRRC8C		target
LRRCC1		target
LRRFIP1		target
LRRFIP2		target
LRRK2		target
LRSAM1		target
LRTM1		target
LSG1		target
LSM11		target
LSM14B		target
LSM2		target
LSP1		target
LSR		target
LTA4H		target
LTB4R		target
LTBP2		target
LTBP3		target
LTBR		target
LTC4S		target
LTF		target
LTK		target
LTV1		target
LUC7L		target
LUC7L2		target
LUC7L3		target
LUZP1		target
LY75		target
LY9		target
LYAR		target
LYN		target
LYST		target
LYVE1		target
LYZ		target
LZTS2		target
M6PR		target
MAB21L2		target
MACC1		target
MAD1L1		target
MAD2L1		target
MADD		target
MAF1		target
MAFA		target
MAFB		target
MAG		target
MAGEA1		target
MAGEA11		target
MAGEB2		target
MAGEC2		target
MAGED2		target
MAGI2		target
MAGOH		target
MAK		target
MAK16		target
MALT1		target
MAML1		target
MAN1C1		target
MAN2C1		target
MANBA		target
MANF		target
MAP1B		target
MAP1S		target
MAP2		target
MAP2K1		target
MAP2K2		target
MAP2K3		target
MAP2K4		target
MAP2K5		target
MAP2K6		target
MAP2K7		target
MAP3K1		target
MAP3K10		target
MAP3K11		target
MAP3K12		target
MAP3K14		target
MAP3K19		target
MAP3K2		target
MAP3K4		target
MAP3K5		target
MAP3K6		target
MAP3K7		target
MAP3K7IP1		target
MAP3K7IP2		target
MAP3K7IP3		target
MAP3K8		target
MAP4		target
MAP4K2		target
MAP4K3		target
MAP4K5		target
MAP6		target
MAP7		target
MAP7D1		target
MAP7D3		target
MAP9		target
MAPK1		target
MAPK10		target
MAPK11		target
MAPK12		target
MAPK13		target
MAPK14		target
MAPK15		target
MAPK3		target
MAPK4		target
MAPK6		target
MAPK7		target
MAPK8		target
MAPK8IP1		target
MAPK8IP2		target
MAPK8IP3		target
MAPK9		target
MAPKAP1		target
MAPKAPK2		target
MAPKAPK3		target
MAPKAPK5		target
MAPRE1		target
MAPRE2		target
MAPRE3		target
MARCH6		target
MARCH7		target
MARCKS		target
MARCKSL1		target
MARK1		target
MARS		target
MARVELD2		target
MAS1		target
MAST1		target
MAST2		target
MAST3		target
MAT1A		target
MAT2A		target
MATN2		target
MATN3		target
MATR3		target
MAVS		target
MAX		target
MB		target
MBD1		target
MBD2		target
MBD3		target
MBD4		target
MBIP		target
MBOAT2		target
MBOAT7		target
MBP		target
MBTPS1		target
MC2R		target
MC4R		target
MCAM		target
MCAT		target
MCFD2		target
MCL1		target
MCM10		target
MCM2		target
MCM3AP		target
MCM4		target
MCM5		target
MCM6		target
MCM7		target
MCM8		target
MCOLN1		target
MCPH1		target
MDC1		target
MDFIC		target
MDH1		target
MDH2		target
MDM4		target
MDN1		target
MEA1		target
MECOM		target
MED1		target
MED12		target
MED13L		target
MED14		target
MED15		target
MED17		target
MED23		target
MED24		target
MED26		target
MED28		target
MED30		target
MED31		target
MED4		target
MED7		target
MED8		target
MED9		target
MEF2C		target
MEF2D		target
MEFV		target
MEGF10		target
MEIS1		target
MEIS2		target
MELK		target
MEMO1		target
MEN1		target
MEP1B		target
MEPCE		target
MERTK		target
MESDC1		target
METAP1		target
METAP2		target
METTL10		target
METTL13		target
METTL2B		target
METTL3		target
MEX3B		target
MEX3C		target
MEX3D		target
MFAP1		target
MFAP3		target
MFF		target
MFHAS1		target
MFSD10		target
MFSD6		target
MFSD8		target
MGAT3		target
MGAT4A		target
MGAT5		target
MGEA5		target
MGLL		target
MGMT		target
MGP		target
MIA3		target
MIB2		target
MICAL1		target
MICAL2		target
MICALL1		target
MICALL2		target
MID1		target
MID1IP1		target
MID2		target
MIF		target
MIIP		target
MINA		target
MINK1		target
MIP		target
MIPOL1		target
MIR1236		target
MIXL1		target
MKI67		target
MKI67IP		target
MKL1		target
MKLN1		target
MKNK1		target
MKNK2		target
MKRN1		target
MKRN3		target
MLC1		target
MLF1		target
MLF1IP		target
MLF2		target
MLH1		target
MLH3		target
MLKL		target
MLL		target
MLL3		target
MLL5		target
MLLT1		target
MLLT10		target
MLLT3		target
MLLT6		target
MLPH		target
MLST8		target
MLX		target
MLXIP		target
MLXIPL		target
MLYCD		target
MMACHC		target
MME		target
MMP11		target
MMP13		target
MMP14		target
MMP16		target
MMP17		target
MMP2		target
MMP24		target
MMP3		target
MMRN1		target
MN1		target
MNAT1		target
MNT		target
MNX1		target
MOBKL1A		target
MOBKL1B		target
MOCOS		target
MOCS2		target
MORC1		target
MORC3		target
MORC4		target
MORF4L2		target
MOS		target
MOSC2		target
MOSPD3		target
MOV10		target
MPG		target
MPHOSPH10		target
MPHOSPH6		target
MPHOSPH8		target
MPL		target
MPO		target
MPP1		target
MPP5		target
MPP6		target
MPST		target
MPZ		target
MPZL1		target
MRC1		target
MRE11A		target
MRPL17		target
MRPL19		target
MRPL24		target
MRPS18B		target
MRPS27		target
MRPS36		target
MRPS9		target
MRRF		target
MS4A1		target
MS4A2		target
MS4A6A		target
MSH2		target
MSH3		target
MSH4		target
MSH6		target
MSL2		target
MSL3		target
MSN		target
MST1R		target
MSX2		target
MTA1		target
MTA2		target
MTAP		target
MTBP		target
MTCH2		target
MTDH		target
MTF1		target
MTF2		target
MTFR1		target
MTHFD1		target
MTHFS		target
MTIF2		target
MTMR1		target
MTMR10		target
MTMR12		target
MTMR14		target
MTMR2		target
MTMR3		target
MTMR4		target
MTMR6		target
MTOR		target
MTPN		target
MTSS1		target
MTSS1L		target
MTUS1		target
MUC13		target
MUM1		target
MUPCDH		target
MUS81		target
MUSK		target
MVD		target
MVP		target
MX1		target
MX2		target
MXD1		target
MYADM		target
MYBL1		target
MYBL2		target
MYBPC2		target
MYC		target
MYCBP2		target
MYCN		target
MYCT1		target
MYD88		target
MYEF2		target
MYF5		target
MYF6		target
MYH1		target
MYH10		target
MYH13		target
MYH15		target
MYH2		target
MYH3		target
MYH4		target
MYH6		target
MYH7		target
MYH8		target
MYH9		target
MYL12A		target
MYL12B		target
MYL2		target
MYL4		target
MYL7		target
MYL9		target
MYLK		target
MYLK2		target
MYLPF		target
MYO16		target
MYO18A		target
MYO1A		target
MYO1C		target
MYO1D		target
MYO1E		target
MYO1F		target
MYO1G		target
MYO3A		target
MYO3B		target
MYO5A		target
MYO5B		target
MYO5C		target
MYO7A		target
MYOCD		target
MYOD1		target
MYOF		target
MYOG		target
MYOM1		target
MYOM2		target
MYOT		target
MYOZ2		target
MYPN		target
MYRIP		target
MYST2		target
MYST3		target
MYST4		target
MYT1		target
MZF1		target
N4BP1		target
N4BP2		target
N4BP2L2		target
NAA15		target
NAA30		target
NAA50		target
NAALADL1		target
NAALADL2		target
NAB1		target
NAB2		target
NACAD		target
NACC1		target
NADK		target
NAE1		target
NAGS		target
NAMPT		target
NANS		target
NAP1L1		target
NAP1L4		target
NAPG		target
NARF		target
NARFL		target
NARS		target
NAT1		target
NAT10		target
NAV3		target
NBN		target
NBR1		target
NCAM1		target
NCAM2		target
NCAPD2		target
NCAPD3		target
NCAPG		target
NCAPG2		target
NCAPH		target
NCAPH2		target
NCBP1		target
NCBP2		target
NCCRP1		target
NCF1C		target
NCF2		target
NCK1		target
NCK2		target
NCL		target
NCOA1		target
NCOA2		target
NCOA3		target
NCOA5		target
NCOA6		target
NCOA7		target
NCOR1		target
NCOR2		target
NDC80		target
NDFIP1		target
NDFIP2		target
NDNL2		target
NDRG1		target
NDRG2		target
NDRG3		target
NDST1		target
NDST3		target
NDUFA1		target
NDUFA7		target
NDUFB10		target
NDUFB7		target
NDUFB9		target
NDUFS2		target
NDUFS3		target
NDUFS4		target
NDUFS7		target
NDUFS8		target
NEB		target
NEBL		target
NEDD1		target
NEDD4L		target
NEDD8		target
NEDD9		target
NEFH		target
NEFL		target
NEFM		target
NEGR1		target
NEIL1		target
NEIL3		target
NEK1		target
NEK2		target
NEK4		target
NEK6		target
NEK7		target
NEK8		target
NEK9		target
NELF		target
NENF		target
NEO1		target
NES		target
NET1		target
NETO1		target
NETO2		target
NEU1		target
NEU3		target
NEURL4		target
NEUROD1		target
NEUROD2		target
NEUROG1		target
NEUROG2		target
NEXN		target
NF1		target
NF2		target
NFATC2		target
NFATC2IP		target
NFATC3		target
NFE2		target
NFE2L2		target
NFIB		target
NFIL3		target
NFKB2		target
NFKBIA		target
NFKBIB		target
NFKBIE		target
NFKBIL2		target
NFX1		target
NFXL1		target
NFYA		target
NGDN		target
NGEF		target
NGFR		target
NHLRC2		target
NHP2L1		target
NHS		target
NINL		target
NIPA2		target
NIPBL		target
NISCH		target
NIT1		target
NIT2		target
NKAP		target
NKRF		target
NKTR		target
NKX2-1		target
NKX2-5		target
NKX3-1		target
NLE1		target
NLGN1		target
NLGN2		target
NLK		target
NLN		target
NLRP12		target
NLRP8		target
NME1		target
NME2P1		target
NME3		target
NME5		target
NMNAT1		target
NMNAT2		target
NMT1		target
NMT2		target
NNT		target
NOB1		target
NOC2L		target
NOC3L		target
NOC4L		target
NOL12		target
NOL6		target
NOL7		target
NOL8		target
NOLC1		target
NOM1		target
NONO		target
NOP14		target
NOP16		target
NOP2		target
NOP56		target
NOP58		target
NOS1		target
NOS1AP		target
NOS2		target
NOS3		target
NOSIP		target
NOSTRIN		target
NOTCH1		target
NOTCH2		target
NPAS4		target
NPAT		target
NPBWR2		target
NPDC1		target
NPFFR1		target
NPHP4		target
NPHS1		target
NPHS2		target
NPM1		target
NPM3		target
NPR1		target
NPR2		target
NPTX1		target
NPY1R		target
NQO2		target
NR0B2		target
NR1D1		target
NR1H3		target
NR1I2		target
NR2C1		target
NR2E1		target
NR2E3		target
NR2F6		target
NR3C2		target
NR4A2		target
NR4A3		target
NR5A1		target
NR5A2		target
NRAP		target
NRBF2		target
NRBP1		target
NRCAM		target
NRIP1		target
NRL		target
NRP1		target
NSA2		target
NSD1		target
NSF		target
NSFL1C		target
NSL1		target
NSMCE4A		target
NSUN2		target
NSUN5C		target
NSUN6		target
NT5C		target
NT5C1B		target
NT5C2		target
NTHL1		target
NTN1		target
NTRK1		target
NTRK3		target
NTS		target
NTSR1		target
NUAK1		target
NUCB1		target
NUCB2		target
NUCKS1		target
NUDC		target
NUDCD2		target
NUDT11		target
NUDT13		target
NUDT21		target
NUDT3		target
NUDT9		target
NUF2		target
NUFIP1		target
NUFIP2		target
NUMB		target
NUMBL		target
NUP107		target
NUP133		target
NUP153		target
NUP155		target
NUP160		target
NUP188		target
NUP205		target
NUP210		target
NUP210L		target
NUP214		target
NUP35		target
NUP50		target
NUP62		target
NUP85		target
NUP88		target
NUP93		target
NUPL2		target
NUSAP1		target
NVL		target
NXF1		target
NXPH2		target
OAS3		target
OAZ2		target
OCA2		target
OCIAD1		target
OCLN		target
OCRL		target
ODC1		target
ODF1		target
ODF3L2		target
ODZ1		target
ODZ2		target
ODZ3		target
OFD1		target
OGFR		target
OGT		target
OIP5		target
OIT3		target
OPHN1		target
OPN5		target
OPRD1		target
OPRK1		target
OPRL1		target
OPRM1		target
OPTN		target
OR1A1		target
OR1A2		target
OR1C1		target
OR2T2		target
OR4A15		target
OR4C3		target
OR4D5		target
OR4K13		target
ORAI1		target
ORAI3		target
ORC1L		target
ORC2L		target
ORC6L		target
OSBP		target
OSBPL10		target
OSBPL11		target
OSBPL1A		target
OSBPL3		target
OSBPL5		target
OSBPL8		target
OSGEPL1		target
OSMR		target
OSTF1		target
OSTM1		target
OTOF		target
OTOL1		target
OTOP3		target
OTUD5		target
OTUD6A		target
OTUD7A		target
OTUD7B		target
OXER1		target
OXR1		target
OXSR1		target
P2RX1		target
P2RX3		target
P2RX4		target
P2RX7		target
P2RY1		target
P2RY14		target
P2RY2		target
P2RY4		target
P2RY8		target
P4HB		target
PA2G4		target
PABPC1		target
PABPC3		target
PABPN1		target
PACS1		target
PACSIN1		target
PACSIN2		target
PACSIN3		target
PAFAH1B1		target
PAG1		target
PAGE1		target
PAH		target
PAIP1		target
PAK1IP1		target
PAK2		target
PAK4		target
PAK6		target
PAK7		target
PALB2		target
PALM		target
PALM2-AKAP2		target
PALMD		target
PAN2		target
PANK2		target
PANX1		target
PAPOLA		target
PAPOLG		target
PAPPA2		target
PAQR3		target
PAQR5		target
PARD3		target
PARD6A		target
PARD6B		target
PARK2		target
PARK7		target
PARL		target
PARN		target
PARP1		target
PARP12		target
PARP4		target
PARP8		target
PARP9		target
PARVA		target
PARVG		target
PASK		target
PATL1		target
PATZ1		target
PAWR		target
PAX5		target
PBK		target
PBX2		target
PBX3		target
PBXIP1		target
PC		target
PCBP1		target
PCBP3		target
PCCA		target
PCDH12		target
PCDH18		target
PCDH8		target
PCDHA7		target
PCDHGC3		target
PCF11		target
PCGF1		target
PCGF2		target
PCGF6		target
PCID2		target
PCIF1		target
PCK1		target
PCK2		target
PCM1		target
PCNA		target
PCNP		target
PCNT		target
PCOLCE		target
PCOLCE2		target
PCSK9		target
PCYT1A		target
PCYT1B		target
PCYT2		target
PDAP1		target
PDCD10		target
PDCD11		target
PDCD2		target
PDCD4		target
PDCD5		target
PDCD6IP		target
PDCL		target
PDCL3		target
PDE11A		target
PDE12		target
PDE1B		target
PDE2A		target
PDE3A		target
PDE3B		target
PDE4A		target
PDE4B		target
PDE4C		target
PDE4D		target
PDE5A		target
PDE7B		target
PDE8A		target
PDE8B		target
PDE9A		target
PDGFD		target
PDGFRA		target
PDGFRB		target
PDGFRL		target
PDHA1		target
PDHA2		target
PDHB		target
PDHX		target
PDIA3		target
PDIA5		target
PDIA6		target
PDILT		target
PDK1		target
PDLIM1		target
PDLIM3		target
PDLIM4		target
PDLIM5		target
PDLIM7		target
PDPK1		target
PDS5A		target
PDS5B		target
PDSS1		target
PDX1		target
PDXDC1		target
PDXK		target
PDZD11		target
PDZD2		target
PDZD8		target
PDZK1		target
PDZK1IP1		target
PDZRN3		target
PEAR1		target
PEBP1		target
PECR		target
PELI1		target
PELI2		target
PENK		target
PEPD		target
PER1		target
PER2		target
PES1		target
PEX1		target
PEX11B		target
PEX13		target
PEX14		target
PEX19		target
PFAS		target
PFDN4		target
PFDN5		target
PFDN6		target
PFKFB1		target
PFKFB2		target
PFKFB3		target
PFKFB4		target
PFKL		target
PFKP		target
PFN1		target
PFN2		target
PGAM1		target
PGAM2		target
PGBD1		target
PGK1		target
PGLYRP4		target
PGM1		target
PGM2		target
PGM2L1		target
PGM5		target
PGR		target
PGRMC1		target
PHACTR1		target
PHAX		target
PHB		target
PHB2		target
PHC2		target
PHC3		target
PHEX		target
PHF1		target
PHF10		target
PHF12		target
PHF16		target
PHF17		target
PHF2		target
PHF20		target
PHF21A		target
PHF23		target
PHF3		target
PHF5A		target
PHF6		target
PHGDH		target
PHIP		target
PHKA1		target
PHKA2		target
PHKB		target
PHKG1		target
PHKG2		target
PHLDA2		target
PHLDB1		target
PHLDB2		target
PHPT1		target
PHYH		target
PI3		target
PI4K2A		target
PI4K2B		target
PI4KA		target
PI4KB		target
PIAS1		target
PIAS2		target
PICALM		target
PIGA		target
PIGB		target
PIGG		target
PIGH		target
PIGR		target
PIH1D1		target
PIK3AP1		target
PIK3C2A		target
PIK3C2B		target
PIK3C3		target
PIK3CA		target
PIK3CB		target
PIK3CD		target
PIK3CG		target
PIK3IP1		target
PIK3R1		target
PIK3R2		target
PIK3R3		target
PIK3R4		target
PIK3R5		target
PIK3R6		target
PIKFYVE		target
PILRA		target
PIM2		target
PIN1		target
PIN4		target
PIP		target
PIP4K2A		target
PIP4K2B		target
PIP4K2C		target
PIP5K1A		target
PIP5K1B		target
PIP5K1C		target
PITPNA		target
PITPNB		target
PITPNC1		target
PITPNM1		target
PITPNM2		target
PITPNM3		target
PITX1		target
PIWIL1		target
PJA1		target
PJA2		target
PKD1		target
PKD2		target
PKDREJ		target
PKHD1		target
PKIA		target
PKMYT1		target
PKN2		target
PKN3		target
PKP1		target
PKP2		target
PKP3		target
PKP4		target
PLA2G1B		target
PLA2G3		target
PLA2G4A		target
PLA2G4C		target
PLA2G6		target
PLAA		target
PLAU		target
PLBD1		target
PLCB1		target
PLCB2		target
PLCB3		target
PLCD3		target
PLCG2		target
PLCH1		target
PLCH2		target
PLD1		target
PLD2		target
PLD4		target
PLEC1		target
PLEK		target
PLEK2		target
PLEKHA2		target
PLEKHA3		target
PLEKHA5		target
PLEKHA6		target
PLEKHA7		target
PLEKHB1		target
PLEKHF2		target
PLEKHG1		target
PLEKHG2		target
PLEKHG4		target
PLEKHG6		target
PLEKHO2		target
PLG		target
PLIN1		target
PLIN3		target
PLIN5		target
PLK1		target
PLK1S1		target
PLK2		target
PLK4		target
PLLP		target
PLP1		target
PLRG1		target
PLSCR1		target
PLSCR3		target
PLSCR4		target
PLTP		target
PLXDC1		target
PLXDC2		target
PLXNA2		target
PLXNA3		target
PLXNA4		target
PLXNB1		target
PLXNB2		target
PLXNC1		target
PLXND1		target
PMEPA1		target
PML		target
PMM2		target
PMS1		target
PMS2		target
PMS2L1		target
PMS2L11		target
PNKD		target
PNKP		target
PNN		target
PNPLA2		target
PNPLA4		target
PNPLA8		target
PNPO		target
PNPT1		target
PODXL		target
POFUT1		target
POGK		target
POGZ		target
POLA1		target
POLA2		target
POLB		target
POLD1		target
POLD3		target
POLDIP3		target
POLE		target
POLE3		target
POLH		target
POLK		target
POLL		target
POLM		target
POLQ		target
POLR1A		target
POLR1B		target
POLR1C		target
POLR2A		target
POLR2B		target
POLR2C		target
POLR2D		target
POLR2F		target
POLR2H		target
POLR2I		target
POLR3B		target
POLR3C		target
POLR3E		target
POLR3F		target
POLR3G		target
POLR3GL		target
POLS		target
POMC		target
POMT1		target
POP1		target
POP4		target
POP5		target
POR		target
POSTN		target
POTEE		target
POU2AF1		target
POU2F3		target
POU3F2		target
POU4F1		target
POU5F1		target
PPA2		target
PPAN		target
PPAP2B		target
PPAPDC2		target
PPAPR3		target
PPAPR5		target
PPARA		target
PPARG		target
PPARGC1A		target
PPARGC1B		target
PPFIA1		target
PPFIA3		target
PPFIBP2		target
PPHLN1		target
PPIB		target
PPID		target
PPIE		target
PPIF		target
PPIG		target
PPIL1		target
PPIL4		target
PPL		target
PPM1A		target
PPM1B		target
PPM1D		target
PPM1G		target
PPM1H		target
PPM1J		target
PPM1K		target
PPME1		target
PPP1CB		target
PPP1CC		target
PPP1R10		target
PPP1R11		target
PPP1R12A		target
PPP1R12C		target
PPP1R13B		target
PPP1R13L		target
PPP1R14A		target
PPP1R14B		target
PPP1R14C		target
PPP1R15A		target
PPP1R16A		target
PPP1R16B		target
PPP1R1A		target
PPP1R1B		target
PPP1R1C		target
PPP1R2		target
PPP1R3A		target
PPP1R3C		target
PPP1R3D		target
PPP1R7		target
PPP1R8		target
PPP1R9A		target
PPP1R9B		target
PPP2CB		target
PPP2R1A		target
PPP2R3A		target
PPP2R3B		target
PPP2R5A		target
PPP2R5B		target
PPP2R5C		target
PPP3CA		target
PPP3R1		target
PPP4R2		target
PPPDE2		target
PPT1		target
PQBP1		target
PRC1		target
PRCC		target
PRDM1		target
PRDM14		target
PRDM15		target
PRDM2		target
PRDM5		target
PRDX1		target
PRDX2		target
PRDX5		target
PRDX6		target
PREP		target
PREX1		target
PREX2		target
PRG4		target
PRH2		target
PRICKLE1		target
PRICKLE2		target
PRICKLE3		target
PRIM1		target
PRIM2		target
PRKAA2		target
PRKAB1		target
PRKAB2		target
PRKACA		target
PRKACG		target
PRKAG1		target
PRKAG2		target
PRKAR1A		target
PRKAR1B		target
PRKAR2A		target
PRKAR2B		target
PRKCA		target
PRKCD		target
PRKCDBP		target
PRKCE		target
PRKCG		target
PRKCH		target
PRKCI		target
PRKCQ		target
PRKCZ		target
PRKD1		target
PRKD2		target
PRKD3		target
PRKDC		target
PRKG2		target
PRKRA		target
PRKX		target
PRKY		target
PRL		target
PRLHR		target
PRLR		target
PRMT1		target
PRMT3		target
PRMT5		target
PROM1		target
PROSC		target
PROX1		target
PRPF18		target
PRPF19		target
PRPF3		target
PRPF31		target
PRPF38A		target
PRPF38B		target
PRPF40B		target
PRPF4B		target
PRPF6		target
PRPF8		target
PRPH		target
PRPS1L1		target
PRPSAP1		target
PRPSAP2		target
PRR5		target
PRR5L		target
PRR7		target
PRRT3		target
PRSS1		target
PRUNE		target
PRX		target
PSD4		target
PSEN1		target
PSG4		target
PSIP1		target
PSMA2		target
PSMA3		target
PSMA4		target
PSMA5		target
PSMA6		target
PSMA7		target
PSMB1		target
PSMB3		target
PSMB4		target
PSMB5		target
PSMB6		target
PSMB7		target
PSMB8		target
PSMB9		target
PSMC1		target
PSMC2		target
PSMC3		target
PSMC3IP		target
PSMC4		target
PSMC5		target
PSMC6		target
PSMD1		target
PSMD10		target
PSMD11		target
PSMD14		target
PSMD2		target
PSMD3		target
PSMD4		target
PSMD5		target
PSMD7		target
PSMD9		target
PSME2		target
PSME4		target
PSMF1		target
PSMG1		target
PSPC1		target
PSPH		target
PSRC1		target
PSTPIP1		target
PSTPIP2		target
PTBP2		target
PTCD3		target
PTCH1		target
PTDSS1		target
PTDSS2		target
PTEN		target
PTGDS		target
PTGER4		target
PTGES2		target
PTGES3		target
PTGFR		target
PTGIR		target
PTGR1		target
PTGS2		target
PTH1R		target
PTH2R		target
PTHLH		target
PTK2B		target
PTK6		target
PTP4A2		target
PTPN1		target
PTPN12		target
PTPN14		target
PTPN18		target
PTPN2		target
PTPN21		target
PTPN22		target
PTPN23		target
PTPN3		target
PTPN4		target
PTPN5		target
PTPN9		target
PTPRD		target
PTPRE		target
PTPRF		target
PTPRJ		target
PTPRM		target
PTPRN		target
PTPRN2		target
PTPRR		target
PTPRU		target
PTRF		target
PTS		target
PTTG1		target
PTTG1IP		target
PUF60		target
PURA		target
PURB		target
PURG		target
PUS1		target
PUS10		target
PUS3		target
PUS7		target
PVALB		target
PVR		target
PVRL1		target
PVRL2		target
PVRL4		target
PWP1		target
PWP2		target
PXDN		target
PXK		target
PXN		target
PYCR2		target
PYGB		target
PYGL		target
PYGM		target
PYGO1		target
PYGO2		target
PZP		target
QARS		target
QDPR		target
QSOX1		target
R3HDM1		target
R3HDM2		target
RAB10		target
RAB11B		target
RAB11FIP1		target
RAB11FIP2		target
RAB11FIP5		target
RAB12		target
RAB13		target
RAB14		target
RAB18		target
RAB1A		target
RAB1B		target
RAB23		target
RAB24		target
RAB27A		target
RAB2A		target
RAB2B		target
RAB31		target
RAB32		target
RAB34		target
RAB35		target
RAB38		target
RAB3A		target
RAB3B		target
RAB3GAP1		target
RAB3GAP2		target
RAB3IL1		target
RAB3IP		target
RAB4A		target
RAB4B		target
RAB5A		target
RAB5B		target
RAB5C		target
RAB7A		target
RAB7L1		target
RAB8A		target
RAB8B		target
RABEP1		target
RABGAP1		target
RABGGTB		target
RABL3		target
RAC2		target
RACGAP1		target
RAD17		target
RAD18		target
RAD21		target
RAD23A		target
RAD23B		target
RAD50		target
RAD51		target
RAD51AP1		target
RAD51C		target
RAD52		target
RAD54L		target
RAD54L2		target
RAD9A		target
RADIL		target
RAE1		target
RAF1		target
RAG2		target
RAGE		target
RAI1		target
RAI14		target
RALA		target
RALBP1		target
RALGAPA2		target
RALGAPB		target
RALGPS2		target
RALY		target
RANBP1		target
RANBP10		target
RANBP17		target
RANBP2		target
RANBP3		target
RANBP9		target
RANGAP1		target
RAP1A		target
RAP1B		target
RAPGEF2		target
RAPGEF4		target
RAPGEF6		target
RAPH1		target
RARA		target
RARG		target
RARS		target
RASA1		target
RASA3		target
RASA4		target
RASEF		target
RASGRF1		target
RASGRF2		target
RASGRP1		target
RASGRP3		target
RASIP1		target
RASSF1		target
RASSF2		target
RASSF5		target
RASSF6		target
RB1		target
RB1CC1		target
RBAK		target
RBBP4		target
RBBP5		target
RBBP6		target
RBBP8		target
RBCK1		target
RBL1		target
RBL2		target
RBM10		target
RBM12		target
RBM14		target
RBM15		target
RBM15B		target
RBM16		target
RBM17		target
RBM19		target
RBM22		target
RBM23		target
RBM25		target
RBM27		target
RBM28		target
RBM3		target
RBM33		target
RBM38		target
RBM39		target
RBM4		target
RBM41		target
RBM4B		target
RBM5		target
RBM6		target
RBM7		target
RBM8A		target
RBMS1		target
RBMS2		target
RBMS3		target
RBMX		target
RBMX2		target
RC3H1		target
RCAN1		target
RCAN3		target
RCC2		target
RCHY1		target
RCN1		target
RCN3		target
RCOR1		target
RCOR2		target
RCOR3		target
RCSD1		target
RCVRN		target
RDH11		target
RDH8		target
RECK		target
RECQL		target
RECQL5		target
REEP1		target
REEP3		target
REL		target
RELA		target
RELB		target
RELL1		target
REM1		target
REM2		target
REPIN1		target
REPS2		target
RER1		target
RERE		target
REST		target
REV3L		target
REXO1		target
REXO2		target
REXO4		target
RFC3		target
RFFL		target
RFTN1		target
RFWD2		target
RFX1		target
RFX2		target
RFX4		target
RFX5		target
RFX7		target
RG9MTD1		target
RGL3		target
RGN		target
RGS12		target
RGS16		target
RGS17		target
RGS18		target
RGS19		target
RGS2		target
RGS20		target
RGS22		target
RGS3		target
RGS4		target
RGS5		target
RHBDL1		target
RHBDL3		target
RHO		target
RHOA		target
RHOB		target
RHOBTB1		target
RHOC		target
RHOD		target
RHOQ		target
RHPN2		target
RIC8A		target
RICTOR		target
RIF1		target
RILP		target
RIMBP2		target
RIMS1		target
RIMS3		target
RIMS4		target
RIN1		target
RIN2		target
RING1		target
RIOK2		target
RIOK3		target
RIPK1		target
RIPK2		target
RLF		target
RLIM		target
RLN2		target
RLTPR		target
RMI1		target
RNASE3		target
RNASEH2A		target
RNASEN		target
RND3		target
RNF11		target
RNF113A		target
RNF114		target
RNF123		target
RNF138		target
RNF139		target
RNF14		target
RNF168		target
RNF17		target
RNF19A		target
RNF2		target
RNF20		target
RNF213		target
RNF219		target
RNF25		target
RNF26		target
RNF31		target
RNF4		target
RNF40		target
RNF7		target
RNF8		target
RNGTT		target
RNH1		target
RNLS		target
RNMT		target
RNPEP		target
RNPS1		target
ROCK1		target
ROCK2		target
ROD1		target
ROM1		target
ROR1		target
ROR2		target
RORA		target
ROS1		target
RP1		target
RP1-21O18.1		target
RP11-23D24.1		target
RP11-78J21.3		target
RP2		target
RP4-697K14.2		target
RP5-1187M17.1		target
RPA1		target
RPA2		target
RPAP1		target
RPAP2		target
RPAP3		target
RPE65		target
RPF2		target
RPGRIP1		target
RPH3A		target
RPL10		target
RPL11		target
RPL12		target
RPL13		target
RPL13A		target
RPL15		target
RPL17		target
RPL18		target
RPL18A		target
RPL19		target
RPL21		target
RPL22L1		target
RPL23		target
