source	target
GSK3B_Homo sapiens	MYC
GSK3B_Homo sapiens	TP53
GSK3B_Homo sapiens	CDH1
GSK3B_Homo sapiens	NOTCH2
GSK3B_Homo sapiens	CDX2
GSK3B_Homo sapiens	CTNND1
GSK3B_Homo sapiens	HNRNPD
GSK3B_Homo sapiens	PPP1R2
GSK3B_Homo sapiens	BICD1
GSK3B_Homo sapiens	DPYSL2
GSK3B_Homo sapiens	RCAN1
GSK3B_Homo sapiens	LRP6
GSK3B_Homo sapiens	AXIN1
GSK3B_Homo sapiens	EIF2B5
GSK3B_Homo sapiens	MCL1
GSK3B_Homo sapiens	MYOCD
GSK3B_Homo sapiens	CABYR
MAPK3_Homo sapiens	STAT3
MAPK3_Homo sapiens	ARRB1
MAPK3_Homo sapiens	ADRBK1
MAPK3_Homo sapiens	GJA1
MAPK3_Homo sapiens	HSF1
MAPK3_Homo sapiens	TCF3
MAPK3_Homo sapiens	KRT8
MAPK3_Homo sapiens	STMN1
MAPK3_Homo sapiens	LIPE
MAPK3_Homo sapiens	LCK
MAPK3_Homo sapiens	ETS1
MAPK3_Homo sapiens	PPARA
MAPK3_Homo sapiens	PTPN7
MAPK3_Homo sapiens	SREBF1
MAPK3_Homo sapiens	TAL1
MAPK3_Homo sapiens	SP1
MAPK3_Homo sapiens	UBTF
MAPK3_Homo sapiens	DUSP1
MAPK3_Homo sapiens	SMAD2
MAPK3_Homo sapiens	MAPK3
MAPK3_Homo sapiens	CASP9
MAPK3_Homo sapiens	PTPRR
MAPK3_Homo sapiens	RCAN1
MAPK3_Homo sapiens	GAB1
MAPK3_Homo sapiens	GAB2
MAPK3_Homo sapiens	SPIB
MAPK3_Homo sapiens	PLCB1
MAPK3_Homo sapiens	HSPB8
MAPK3_Homo sapiens	RPS6KA5
MAPK3_Homo sapiens	PDE6G
MAPK3_Homo sapiens	STMN2
MAPK3_Homo sapiens	CCDC6
MAPK3_Homo sapiens	MKNK1
MAPK14_Homo sapiens	SLC9A1
MAPK14_Homo sapiens	ATF2
MAPK14_Homo sapiens	DDIT3
MAPK14_Homo sapiens	ESR1
MAPK14_Homo sapiens	KRT8
MAPK14_Homo sapiens	MAX
MAPK14_Homo sapiens	CDC25C
MAPK14_Homo sapiens	JUNB
MAPK14_Homo sapiens	PTPN7
MAPK14_Homo sapiens	TP53
MAPK14_Homo sapiens	ELK1
MAPK14_Homo sapiens	ELK3
MAPK14_Homo sapiens	HNF4A
MAPK14_Homo sapiens	CDX2
MAPK14_Homo sapiens	STAT4
MAPK14_Homo sapiens	MEF2A
MAPK14_Homo sapiens	MEF2C
MAPK14_Homo sapiens	NCOA3
MAPK14_Homo sapiens	EIF4EBP1
MAPK14_Homo sapiens	SMAD3
MAPK14_Homo sapiens	RPS6KA4
MAPK14_Homo sapiens	PPARGC1A
MAPK14_Homo sapiens	EEA1
MAPK14_Homo sapiens	RPS6KA5
MAPK14_Homo sapiens	EEF2K
MAPK14_Homo sapiens	PLA2G4A
MAPK14_Homo sapiens	NFATC4
MAPK14_Homo sapiens	MAPKAPK5
MAPK14_Homo sapiens	MAPKAPK2
MAPK14_Homo sapiens	MAFA
MAPK14_Homo sapiens	ZFYVE20
MAPK14_Homo sapiens	ZNHIT1
MAPK14_Homo sapiens	JDP2
CDK2_Homo sapiens	BRCA1
CDK2_Homo sapiens	CDK2
CDK2_Homo sapiens	CCNE1
CDK2_Homo sapiens	MYOD1
CDK2_Homo sapiens	NPM1
CDK2_Homo sapiens	PTHLH
CDK2_Homo sapiens	RB1
CDK2_Homo sapiens	PRKAR1A
CDK2_Homo sapiens	NFYA
CDK2_Homo sapiens	TP53
CDK2_Homo sapiens	UBE2A
CDK2_Homo sapiens	HIRA
CDK2_Homo sapiens	COIL
CDK2_Homo sapiens	ID3
CDK2_Homo sapiens	CDX2
CDK2_Homo sapiens	ID2
CDK2_Homo sapiens	UBTF
CDK2_Homo sapiens	CDKN1B
CDK2_Homo sapiens	MYBL2
CDK2_Homo sapiens	ORC1L
CDK2_Homo sapiens	TP73
CDK2_Homo sapiens	FOXM1
CDK2_Homo sapiens	CDC6
CDK2_Homo sapiens	SMAD3
CDK2_Homo sapiens	FZR1
CDK2_Homo sapiens	TSPYL2
CDK2_Homo sapiens	PTPN2
CDK2_Homo sapiens	MCM4
CDK2_Homo sapiens	CDC7
CDK2_Homo sapiens	-
CDK2_Homo sapiens	CDK7
CDK2_Homo sapiens	PRC1
PRKCB_Homo sapiens	GJA1
PRKCB_Homo sapiens	TOP2A
PRKCB_Homo sapiens	EPB41
PRKCB_Homo sapiens	EIF4E
PRKCB_Homo sapiens	GRIN2B
PRKCB_Homo sapiens	SDC2
PRKCB_Homo sapiens	ITGB7
PRKCB_Homo sapiens	LMNB1
PRKCB_Homo sapiens	ANXA2
PRKCB_Homo sapiens	CD5
PRKCB_Homo sapiens	GAP43
PRKCB_Homo sapiens	PTPN11
PRKCB_Homo sapiens	PRKCB
PRKCB_Homo sapiens	RRAD
PRKCB_Homo sapiens	VTN
PRKCB_Homo sapiens	BTK
PRKCB_Homo sapiens	ITGB2
PRKCB_Homo sapiens	CASR
PRKCB_Homo sapiens	DAB2
PRKCB_Homo sapiens	PA2G4
PRKCB_Homo sapiens	NRGN
PRKCB_Homo sapiens	CYTH2
PRKCB_Homo sapiens	OCLN
PRKCB_Homo sapiens	EIF6
PRKCB_Homo sapiens	STXBP1
PRKCB_Homo sapiens	GRM5
PRKCB_Homo sapiens	GSK3A
PRKCB_Homo sapiens	PEBP1
PRKCB_Homo sapiens	CHAT
PRKCB_Homo sapiens	MARCKS
PRKCB_Homo sapiens	HABP4
FYN_Homo sapiens	CD79A
FYN_Homo sapiens	CTNNB1
FYN_Homo sapiens	CDK5
FYN_Homo sapiens	CTLA4
FYN_Homo sapiens	FYN
FYN_Homo sapiens	GRIN2B
FYN_Homo sapiens	FCGR2A
FYN_Homo sapiens	CD79B
FYN_Homo sapiens	ITPR1
FYN_Homo sapiens	CD5
FYN_Homo sapiens	MAG
FYN_Homo sapiens	NMT1
FYN_Homo sapiens	SNCA
FYN_Homo sapiens	CBL
FYN_Homo sapiens	JUP
FYN_Homo sapiens	PTPRF
FYN_Homo sapiens	TXK
FYN_Homo sapiens	PLCG2
FYN_Homo sapiens	SHC1
FYN_Homo sapiens	CNN1
FYN_Homo sapiens	GRB10
FYN_Homo sapiens	CNN3
FYN_Homo sapiens	FYB
FYN_Homo sapiens	SLAMF1
FYN_Homo sapiens	TOM1L1
FYN_Homo sapiens	TNK2
FYN_Homo sapiens	ACP1
FYN_Homo sapiens	SNX26
EGFR_Homo sapiens	GRB2
EGFR_Homo sapiens	CALM1
EGFR_Homo sapiens	CALM2
EGFR_Homo sapiens	CALM3
EGFR_Homo sapiens	EZR
EGFR_Homo sapiens	EPB41
EGFR_Homo sapiens	EGFR
EGFR_Homo sapiens	RASA1
EGFR_Homo sapiens	MUC1
EGFR_Homo sapiens	CRK
EGFR_Homo sapiens	ERBB2
EGFR_Homo sapiens	CBL
EGFR_Homo sapiens	PLCG1
EGFR_Homo sapiens	PTPN1
EGFR_Homo sapiens	VAV2
EGFR_Homo sapiens	STAT1
EGFR_Homo sapiens	CTNND1
EGFR_Homo sapiens	PLD2
EGFR_Homo sapiens	RGS16
EGFR_Homo sapiens	STAT5B
EGFR_Homo sapiens	HGS
EGFR_Homo sapiens	GAB1
EGFR_Homo sapiens	PKIA
EGFR_Homo sapiens	STAM2
EGFR_Homo sapiens	SCAMP1
EGFR_Homo sapiens	SCAMP3
EGFR_Homo sapiens	EPS15
LCK_Homo sapiens	CTLA4
LCK_Homo sapiens	EZR
LCK_Homo sapiens	ESR1
LCK_Homo sapiens	RASA1
LCK_Homo sapiens	IL2RB
LCK_Homo sapiens	CD79B
LCK_Homo sapiens	CD5
LCK_Homo sapiens	LCK
LCK_Homo sapiens	NFKBIA
LCK_Homo sapiens	VAV1
LCK_Homo sapiens	PIK3R1
LCK_Homo sapiens	PTPN6
LCK_Homo sapiens	ZAP70
LCK_Homo sapiens	PRKCD
LCK_Homo sapiens	ITK
LCK_Homo sapiens	PLCG2
LCK_Homo sapiens	PRKCQ
LCK_Homo sapiens	STAT1
LCK_Homo sapiens	SHC1
LCK_Homo sapiens	LCP2
LCK_Homo sapiens	DOK1
LCK_Homo sapiens	SH2B3
LCK_Homo sapiens	DAPP1
LCK_Homo sapiens	ACP1
LCK_Homo sapiens	CD3E
LCK_Homo sapiens	DEF6
LCK_Homo sapiens	MED28
CDK5_Homo sapiens	PSEN1
CDK5_Homo sapiens	APP
CDK5_Homo sapiens	EZR
CDK5_Homo sapiens	GRIN2A
CDK5_Homo sapiens	MAPT
CDK5_Homo sapiens	MAP2K1
CDK5_Homo sapiens	SRC
CDK5_Homo sapiens	ERBB3
CDK5_Homo sapiens	TP53
CDK5_Homo sapiens	DCX
CDK5_Homo sapiens	CDK16
CDK5_Homo sapiens	SYN1
CDK5_Homo sapiens	AMPH
CDK5_Homo sapiens	MEF2A
CDK5_Homo sapiens	PPP1R2
CDK5_Homo sapiens	DNM1
CDK5_Homo sapiens	PAK1
CDK5_Homo sapiens	MAPK10
CDK5_Homo sapiens	DAB1
CDK5_Homo sapiens	PPP1R1B
CDK5_Homo sapiens	WASF1
CDK5_Homo sapiens	PIP5K1C
CDK5_Homo sapiens	NDEL1
CDK5_Homo sapiens	PTPN2
CDK5_Homo sapiens	NES
ATM_Homo sapiens	BRCA1
ATM_Homo sapiens	CREB1
ATM_Homo sapiens	MDM2
ATM_Homo sapiens	E2F1
ATM_Homo sapiens	ABL1
ATM_Homo sapiens	TP53
ATM_Homo sapiens	FANCD2
ATM_Homo sapiens	XPA
ATM_Homo sapiens	SMC1A
ATM_Homo sapiens	MRE11A
ATM_Homo sapiens	TERF1
ATM_Homo sapiens	H2AFX
ATM_Homo sapiens	STK11
ATM_Homo sapiens	EIF4EBP1
ATM_Homo sapiens	NBN
ATM_Homo sapiens	MDM4
ATM_Homo sapiens	RAD9A
ATM_Homo sapiens	RBBP8
ATM_Homo sapiens	CHEK2
ATM_Homo sapiens	WRN
ATM_Homo sapiens	TP53BP1
ATM_Homo sapiens	DCLRE1C
ATM_Homo sapiens	ATM
ATM_Homo sapiens	RAD17
ATM_Homo sapiens	TOPBP1
LYN_Homo sapiens	CD19
LYN_Homo sapiens	SLC4A1
LYN_Homo sapiens	CD79A
LYN_Homo sapiens	CDK1
LYN_Homo sapiens	FCGR2A
LYN_Homo sapiens	CD79B
LYN_Homo sapiens	NMT1
LYN_Homo sapiens	SNCA
LYN_Homo sapiens	LYN
LYN_Homo sapiens	PLCG1
LYN_Homo sapiens	PTPN6
LYN_Homo sapiens	PRKCD
LYN_Homo sapiens	BTK
LYN_Homo sapiens	SYK
LYN_Homo sapiens	PLCG2
LYN_Homo sapiens	CDKN1B
LYN_Homo sapiens	HCLS1
LYN_Homo sapiens	MAP4K1
LYN_Homo sapiens	RGS16
LYN_Homo sapiens	PPP1R8
LYN_Homo sapiens	DOK2
LYN_Homo sapiens	TRPV4
LYN_Homo sapiens	DAPP1
LYN_Homo sapiens	FCGR2B
ABL1_Homo sapiens	CD19
ABL1_Homo sapiens	CDK5
ABL1_Homo sapiens	JAK2
ABL1_Homo sapiens	MAPT
ABL1_Homo sapiens	CRK
ABL1_Homo sapiens	MDM2
ABL1_Homo sapiens	JUN
ABL1_Homo sapiens	PTPN6
ABL1_Homo sapiens	RAD51
ABL1_Homo sapiens	ABL1
ABL1_Homo sapiens	BTK
ABL1_Homo sapiens	CDKN1B
ABL1_Homo sapiens	MAP4K1
ABL1_Homo sapiens	TP73
ABL1_Homo sapiens	CASP9
ABL1_Homo sapiens	RAD9A
ABL1_Homo sapiens	WASL
ABL1_Homo sapiens	PRKD1
ABL1_Homo sapiens	PSTPIP1
ABL1_Homo sapiens	PLSCR1
ABL1_Homo sapiens	YAP1
ABL1_Homo sapiens	GPX1
ABL1_Homo sapiens	RAD52
PRKCG_Homo sapiens	ADRBK1
PRKCG_Homo sapiens	GJA1
PRKCG_Homo sapiens	TOP2A
PRKCG_Homo sapiens	EIF4E
PRKCG_Homo sapiens	GRIN2B
PRKCG_Homo sapiens	SDC2
PRKCG_Homo sapiens	IRS1
PRKCG_Homo sapiens	CD5
PRKCG_Homo sapiens	VTN
PRKCG_Homo sapiens	CASR
PRKCG_Homo sapiens	DAB2
PRKCG_Homo sapiens	PA2G4
PRKCG_Homo sapiens	NRGN
PRKCG_Homo sapiens	CYTH2
PRKCG_Homo sapiens	OCLN
PRKCG_Homo sapiens	STXBP1
PRKCG_Homo sapiens	GRM5
PRKCG_Homo sapiens	GSK3A
PRKCG_Homo sapiens	PEBP1
PRKCG_Homo sapiens	CHAT
PRKCG_Homo sapiens	HABP4
MAPK8_Homo sapiens	STAT3
MAPK8_Homo sapiens	CDKN1A
MAPK8_Homo sapiens	NR3C1
MAPK8_Homo sapiens	HSF1
MAPK8_Homo sapiens	IRS1
MAPK8_Homo sapiens	KRT8
MAPK8_Homo sapiens	BCL2
MAPK8_Homo sapiens	JUN
MAPK8_Homo sapiens	JUNB
MAPK8_Homo sapiens	MYC
MAPK8_Homo sapiens	TP53
MAPK8_Homo sapiens	ELK3
MAPK8_Homo sapiens	YWHAZ
MAPK8_Homo sapiens	PPARG
MAPK8_Homo sapiens	PXN
MAPK8_Homo sapiens	BCL2L11
MAPK8_Homo sapiens	MAPK8IP1
MAPK8_Homo sapiens	BMF
MAPK8_Homo sapiens	EEF2K
MAPK8_Homo sapiens	MAPK8IP3
MAPK8_Homo sapiens	JDP2
CAMK2A_Homo sapiens	ATP2A2
CAMK2A_Homo sapiens	EGFR
CAMK2A_Homo sapiens	GFAP
CAMK2A_Homo sapiens	GRIN2B
CAMK2A_Homo sapiens	GRIN2A
CAMK2A_Homo sapiens	HSF1
CAMK2A_Homo sapiens	KRT18
CAMK2A_Homo sapiens	MAPT
CAMK2A_Homo sapiens	NOS1
CAMK2A_Homo sapiens	ETS1
CAMK2A_Homo sapiens	PDC
CAMK2A_Homo sapiens	CEBPB
CAMK2A_Homo sapiens	SRF
CAMK2A_Homo sapiens	DLG1
CAMK2A_Homo sapiens	SMAD2
CAMK2A_Homo sapiens	ITGB1BP1
CAMK2A_Homo sapiens	CAMK2A
CAMK2A_Homo sapiens	CHAT
CAMK2A_Homo sapiens	LRRC7
CAMK2A_Homo sapiens	SYNGAP1
RPS6KA1_Homo sapiens	CREB1
RPS6KA1_Homo sapiens	ESR1
RPS6KA1_Homo sapiens	NR4A1
RPS6KA1_Homo sapiens	NFKBIA
RPS6KA1_Homo sapiens	FOS
RPS6KA1_Homo sapiens	CEBPB
RPS6KA1_Homo sapiens	TSC2
RPS6KA1_Homo sapiens	L1CAM
RPS6KA1_Homo sapiens	ETV1
RPS6KA1_Homo sapiens	NR4A3
RPS6KA1_Homo sapiens	SRF
RPS6KA1_Homo sapiens	PPP1R3A
RPS6KA1_Homo sapiens	MTOR
RPS6KA1_Homo sapiens	RPS6KA1
RPS6KA1_Homo sapiens	GMFB
RPS6KA1_Homo sapiens	NR4A2
RPS6KA1_Homo sapiens	BAD
RPS6KA1_Homo sapiens	METTL1
RPS6KA1_Homo sapiens	EEF2K
PRKG1_Homo sapiens	CREB1
PRKG1_Homo sapiens	ITPR1
PRKG1_Homo sapiens	SPP1
PRKG1_Homo sapiens	RYR1
PRKG1_Homo sapiens	PLCB3
PRKG1_Homo sapiens	RGS2
PRKG1_Homo sapiens	CRIP2
PRKG1_Homo sapiens	SF1
PRKG1_Homo sapiens	GTF2I
PRKG1_Homo sapiens	VASP
PRKG1_Homo sapiens	CFTR
PRKG1_Homo sapiens	PDE5A
PRKG1_Homo sapiens	MRVI1
PRKG1_Homo sapiens	C7orf16
PRKG1_Homo sapiens	SEPT3
PRKG1_Homo sapiens	GABRR1
PRKG1_Homo sapiens	TRPC3
PRKG1_Homo sapiens	GKAP1
PDPK1_Homo sapiens	AKT1
PDPK1_Homo sapiens	AKT2
PDPK1_Homo sapiens	ITGB3
PDPK1_Homo sapiens	PRKCE
PDPK1_Homo sapiens	PRKCD
PDPK1_Homo sapiens	PRKCZ
PDPK1_Homo sapiens	PKN1
PDPK1_Homo sapiens	RPS6KA1
PDPK1_Homo sapiens	PKN2
PDPK1_Homo sapiens	PAK1
PDPK1_Homo sapiens	SGK1
PDPK1_Homo sapiens	PDPK1
PDPK1_Homo sapiens	SGK2
PDPK1_Homo sapiens	SGK3
PDPK1_Homo sapiens	AKT3
PDPK1_Homo sapiens	RPS6KB1
PDPK1_Homo sapiens	RPS6KB2
CAMK2G_Homo sapiens	ATF1
CAMK2G_Homo sapiens	CREM
CAMK2G_Homo sapiens	EGFR
CAMK2G_Homo sapiens	GRIA4
CAMK2G_Homo sapiens	GRIA1
CAMK2G_Homo sapiens	RRAD
CAMK2G_Homo sapiens	RYR1
CAMK2G_Homo sapiens	SPR
CAMK2G_Homo sapiens	TH
CAMK2G_Homo sapiens	FLNA
CAMK2G_Homo sapiens	SYN1
CAMK2G_Homo sapiens	PLCB3
CAMK2G_Homo sapiens	ADCY3
CAMK2G_Homo sapiens	STAT1
CAMK2G_Homo sapiens	MYLK
CAMK2G_Homo sapiens	PEA15
CAMK2G_Homo sapiens	CHAT
PRKCZ_Homo sapiens	PSEN1
PRKCZ_Homo sapiens	RELA
PRKCZ_Homo sapiens	PRKCA
PRKCZ_Homo sapiens	PRKCD
PRKCZ_Homo sapiens	PRKCZ
PRKCZ_Homo sapiens	YWHAB
PRKCZ_Homo sapiens	CASP9
PRKCZ_Homo sapiens	IKBKB
PRKCZ_Homo sapiens	NUMB
PRKCZ_Homo sapiens	GRM5
PRKCZ_Homo sapiens	AKT3
PRKCZ_Homo sapiens	PEBP1
PRKCZ_Homo sapiens	CHAT
PRKCZ_Homo sapiens	WWC1
PRKCZ_Homo sapiens	HABP4
PRKCZ_Homo sapiens	PPP1R14A
INSR_Homo sapiens	ADRB2
INSR_Homo sapiens	CALM1
INSR_Homo sapiens	CALM2
INSR_Homo sapiens	CALM3
INSR_Homo sapiens	INSR
INSR_Homo sapiens	CBL
INSR_Homo sapiens	PIK3R1
INSR_Homo sapiens	PTPN6
INSR_Homo sapiens	PTPN1
INSR_Homo sapiens	FABP4
INSR_Homo sapiens	SHC1
INSR_Homo sapiens	PTK2
INSR_Homo sapiens	IRS2
INSR_Homo sapiens	DOK1
INSR_Homo sapiens	GAB1
SYK_Homo sapiens	SLC4A1
SYK_Homo sapiens	FCGR2A
SYK_Homo sapiens	LCK
SYK_Homo sapiens	SNCA
SYK_Homo sapiens	PLCG1
SYK_Homo sapiens	PRKCA
SYK_Homo sapiens	TUBA4A
SYK_Homo sapiens	BTK
SYK_Homo sapiens	SYK
SYK_Homo sapiens	SHC1
SYK_Homo sapiens	IL15RA
SYK_Homo sapiens	HCLS1
SYK_Homo sapiens	MAP4K1
SYK_Homo sapiens	SH3BP2
SYK_Homo sapiens	TYROBP
CSNK2B_Homo sapiens	BRCA1
CSNK2B_Homo sapiens	CSNK2B
CSNK2B_Homo sapiens	CTNNB1
CSNK2B_Homo sapiens	CDC34
CSNK2B_Homo sapiens	MME
CSNK2B_Homo sapiens	HOXB6
CSNK2B_Homo sapiens	IRS1
CSNK2B_Homo sapiens	TP53
CSNK2B_Homo sapiens	EIF5
CSNK2B_Homo sapiens	BID
CSNK2B_Homo sapiens	OCLN
CSNK2B_Homo sapiens	RNF7
CSNK2B_Homo sapiens	CTDP1
CSNK2B_Homo sapiens	CD163
CSNK2B_Homo sapiens	USO1
RPS6KA5_Homo sapiens	STAT3
RPS6KA5_Homo sapiens	ATF1
RPS6KA5_Homo sapiens	CREB1
RPS6KA5_Homo sapiens	NR4A1
RPS6KA5_Homo sapiens	HMGN1
RPS6KA5_Homo sapiens	TH
RPS6KA5_Homo sapiens	ETV1
RPS6KA5_Homo sapiens	STAT1
RPS6KA5_Homo sapiens	STK11
RPS6KA5_Homo sapiens	EIF4EBP1
RPS6KA5_Homo sapiens	HIST3H3
RPS6KA5_Homo sapiens	BAD
RPS6KA5_Homo sapiens	PLA2G4A
RPS6KA5_Homo sapiens	HIST3H2A
PAK1_Homo sapiens	ESR1
PAK1_Homo sapiens	FOXO1
PAK1_Homo sapiens	CASP1
PAK1_Homo sapiens	RAF1
PAK1_Homo sapiens	MAP2K1
PAK1_Homo sapiens	SYN1
PAK1_Homo sapiens	MYLK
PAK1_Homo sapiens	LIMK1
PAK1_Homo sapiens	PAK1
PAK1_Homo sapiens	BAD
PAK1_Homo sapiens	FOXL2
PAK1_Homo sapiens	NF2
PAK1_Homo sapiens	ARPC1B
PAK1_Homo sapiens	ARHGEF2
CSNK1A1_Homo sapiens	CTNNB1
CSNK1A1_Homo sapiens	CREM
CSNK1A1_Homo sapiens	YWHAQ
CSNK1A1_Homo sapiens	LGALS3
CSNK1A1_Homo sapiens	HNRNPC
CSNK1A1_Homo sapiens	TP53
CSNK1A1_Homo sapiens	SLC18A2
CSNK1A1_Homo sapiens	PSEN2
CSNK1A1_Homo sapiens	YWHAZ
CSNK1A1_Homo sapiens	BID
CSNK1A1_Homo sapiens	FADD
CSNK1A1_Homo sapiens	NFATC3
CSNK1A1_Homo sapiens	EIF2B5
PLK1_Homo sapiens	CCNB1
PLK1_Homo sapiens	CDC25C
PLK1_Homo sapiens	NPM1
PLK1_Homo sapiens	WEE1
PLK1_Homo sapiens	BRCA2
PLK1_Homo sapiens	MYT1
PLK1_Homo sapiens	PKMYT1
PLK1_Homo sapiens	CHEK2
PLK1_Homo sapiens	NUDC
PLK1_Homo sapiens	NINL
PLK1_Homo sapiens	ECT2
PLK1_Homo sapiens	CEP55
PLK1_Homo sapiens	TPT1
MAPKAPK2_Homo sapiens	CREB1
MAPKAPK2_Homo sapiens	ALOX5
MAPKAPK2_Homo sapiens	LSP1
MAPKAPK2_Homo sapiens	ZFP36
MAPKAPK2_Homo sapiens	TSC2
MAPKAPK2_Homo sapiens	TH
MAPKAPK2_Homo sapiens	ETV1
MAPKAPK2_Homo sapiens	SRF
MAPKAPK2_Homo sapiens	YWHAZ
MAPKAPK2_Homo sapiens	BAG2
MAPKAPK2_Homo sapiens	EEF2K
MAPKAPK2_Homo sapiens	HSPB1
MAPKAPK2_Homo sapiens	ARPC5
ROCK1_Homo sapiens	ADD1
ROCK1_Homo sapiens	EZR
ROCK1_Homo sapiens	DES
ROCK1_Homo sapiens	GFAP
ROCK1_Homo sapiens	RDX
ROCK1_Homo sapiens	VIM
ROCK1_Homo sapiens	MSN
ROCK1_Homo sapiens	LIMK1
ROCK1_Homo sapiens	LIMK2
ROCK1_Homo sapiens	PPP1R12A
ROCK1_Homo sapiens	DPYSL2
ROCK1_Homo sapiens	ARHGAP24
JAK2_Homo sapiens	STAT3
JAK2_Homo sapiens	CTLA4
JAK2_Homo sapiens	EGFR
JAK2_Homo sapiens	EPOR
JAK2_Homo sapiens	JAK2
JAK2_Homo sapiens	RAF1
JAK2_Homo sapiens	STAT1
JAK2_Homo sapiens	CCR2
JAK2_Homo sapiens	STAT5A
JAK2_Homo sapiens	GTF2I
JAK2_Homo sapiens	SIRPA
JAK2_Homo sapiens	STAP2
HCK_Homo sapiens	STAT3
HCK_Homo sapiens	CSF3R
HCK_Homo sapiens	HCK
HCK_Homo sapiens	BCR
HCK_Homo sapiens	CBL
HCK_Homo sapiens	PLCG1
HCK_Homo sapiens	WAS
HCK_Homo sapiens	PLCG2
HCK_Homo sapiens	RAPGEF1
HCK_Homo sapiens	DOK2
HCK_Homo sapiens	ELMO1
CSK_Homo sapiens	CSK
CSK_Homo sapiens	FYN
CSK_Homo sapiens	GSN
CSK_Homo sapiens	HCK
CSK_Homo sapiens	LCK
CSK_Homo sapiens	FGR
CSK_Homo sapiens	LYN
CSK_Homo sapiens	SRC
CSK_Homo sapiens	PXN
CSK_Homo sapiens	RGS16
CSK_Homo sapiens	MAPK15
RPS6KA3_Homo sapiens	CREB1
RPS6KA3_Homo sapiens	ESR1
RPS6KA3_Homo sapiens	NR4A1
RPS6KA3_Homo sapiens	KRT18
RPS6KA3_Homo sapiens	MAPT
RPS6KA3_Homo sapiens	HMGN2
RPS6KA3_Homo sapiens	HMGN1
RPS6KA3_Homo sapiens	RPS6KA3
RPS6KA3_Homo sapiens	STK11
RPS6KA3_Homo sapiens	HIST3H3
PRKCQ_Homo sapiens	ICAM3
PRKCQ_Homo sapiens	IRS1
PRKCQ_Homo sapiens	MSN
PRKCQ_Homo sapiens	PRKCQ
PRKCQ_Homo sapiens	CHUK
PRKCQ_Homo sapiens	WIPF1
PRKCQ_Homo sapiens	IKBKB
PRKCQ_Homo sapiens	GRM5
PRKCQ_Homo sapiens	STK39
PRKCQ_Homo sapiens	HABP4
PRKCE_Homo sapiens	SLC4A3
PRKCE_Homo sapiens	KRT18
PRKCE_Homo sapiens	OPRD1
PRKCE_Homo sapiens	PRKCE
PRKCE_Homo sapiens	TRPV1
PRKCE_Homo sapiens	GRM5
PRKCE_Homo sapiens	CHAT
PRKCE_Homo sapiens	ADAP1
PRKCE_Homo sapiens	GAD1
PRKCE_Homo sapiens	PPP1R14A
ZAP70_Homo sapiens	MUC1
ZAP70_Homo sapiens	ZAP70
ZAP70_Homo sapiens	DUSP3
ZAP70_Homo sapiens	SHC1
ZAP70_Homo sapiens	LCP2
ZAP70_Homo sapiens	LAT
ZAP70_Homo sapiens	SH2B3
ZAP70_Homo sapiens	GAB2
ZAP70_Homo sapiens	DBNL
PRKDC_Homo sapiens	NR3C1
PRKDC_Homo sapiens	HSP90AA1
PRKDC_Homo sapiens	JUN
PRKDC_Homo sapiens	RPA2
PRKDC_Homo sapiens	TP53
PRKDC_Homo sapiens	XPA
PRKDC_Homo sapiens	SRF
PRKDC_Homo sapiens	PRKDC
PRKDC_Homo sapiens	LIG4
ADRBK1_Homo sapiens	ADRA2A
ADRBK1_Homo sapiens	BDKRB2
ADRBK1_Homo sapiens	FPR1
ADRBK1_Homo sapiens	MC4R
ADRBK1_Homo sapiens	SNCA
ADRBK1_Homo sapiens	OPRD1
ADRBK1_Homo sapiens	RPLP2
ADRBK1_Homo sapiens	OPRM1
ADRBK1_Homo sapiens	PDE6G
MAPK9_Homo sapiens	ATF2
MAPK9_Homo sapiens	ELK1
MAPK9_Homo sapiens	ELK3
MAPK9_Homo sapiens	H3F3A
MAPK9_Homo sapiens	NFATC3
MAPK9_Homo sapiens	BCL2L11
MAPK9_Homo sapiens	EEF2K
MAPK9_Homo sapiens	SH3BP5
MAPK9_Homo sapiens	JDP2
RET_Homo sapiens	RET
RET_Homo sapiens	PLCG1
RET_Homo sapiens	MAPK1
RET_Homo sapiens	MAPK14
RET_Homo sapiens	PTK2
RET_Homo sapiens	MAPK8
RET_Homo sapiens	MAPK9
RET_Homo sapiens	DOK1
ATR_Homo sapiens	BRCA1
ATR_Homo sapiens	E2F1
ATR_Homo sapiens	TP53
ATR_Homo sapiens	XPA
ATR_Homo sapiens	CHEK1
ATR_Homo sapiens	CHEK2
ATR_Homo sapiens	RAD17
ATR_Homo sapiens	TREX1
BTK_Homo sapiens	CD19
BTK_Homo sapiens	BMX
BTK_Homo sapiens	BTK
BTK_Homo sapiens	WAS
BTK_Homo sapiens	PLCG2
BTK_Homo sapiens	STAT5A
BTK_Homo sapiens	GTF2I
BTK_Homo sapiens	DAPP1
JAK1_Homo sapiens	STAT3
JAK1_Homo sapiens	IL2RB
JAK1_Homo sapiens	IL10RA
JAK1_Homo sapiens	IRS1
JAK1_Homo sapiens	EIF2AK2
JAK1_Homo sapiens	TYK2
JAK1_Homo sapiens	STAT1
JAK1_Homo sapiens	STAT2
CSNK1D_Homo sapiens	CTNNB1
CSNK1D_Homo sapiens	GJA1
CSNK1D_Homo sapiens	CDK5
